"Index" "DOV.Open" "DOV.High" "DOV.Low" "DOV.Close" "DOV.Volume" "DOV.Adjusted"
"2010-01-15" 30.982912 31.05665 30.453348 30.560602 2848125 23.384129
"2010-01-19" 30.386314 30.83544 30.352798 30.768406 2328535 23.543125
"2010-01-20" 30.500271 30.513678 30.144995 30.466755 2740567 23.312313
"2010-01-21" 30.386314 30.647745 29.964003 30.064552 2806803 23.00456
"2010-01-22" 30.024332 30.024332 29.300371 29.340591 1998700 22.450605
"2010-01-25" 29.441141 29.783012 28.871355 28.992016 2614959 22.183882
"2010-01-26" 28.81773 29.119381 28.636738 28.797619 1639179 22.035141
"2010-01-27" 28.703772 28.797619 28.133987 28.697069 2713864 21.958202
"2010-01-28" 28.77751 28.891466 28.348494 28.50267 2890343 21.809454
"2010-01-29" 28.891466 30.19862 28.723883 28.743992 4529820 21.994101
"2010-02-01" 28.945093 29.421032 28.837839 29.13949 2268267 22.296732
"2010-02-02" 29.266853 29.789717 29.213226 29.709274 2707599 22.732714
"2010-02-03" 29.414328 29.91708 29.407623 29.581911 2062996 22.635252
"2010-02-04" 29.313778 29.514877 28.542891 28.663551 3115603 21.932552
"2010-02-05" 28.609924 28.804321 27.148594 27.812225 4967213 21.281143
"2010-02-08" 27.765303 27.926184 27.383211 27.517279 3166772 21.055458
"2010-02-09" 27.852446 28.395418 27.812225 28.194317 4190736 21.573513
"2010-02-10" 28.160801 28.455748 27.899368 28.214428 2066278 21.58889
"2010-02-11" 28.167503 28.770805 27.966402 28.743992 3208691 21.994101
"2010-02-12" 28.475859 28.743992 28.127283 28.636738 2069411 21.912035
"2010-02-16" 28.864653 29.266853 28.784212 29.260151 1958124 22.389057
"2010-02-17" 29.400921 29.809826 29.28026 29.796419 3182585 22.799395
"2010-02-18" 29.99752 30.580711 29.762901 30.460051 3363091 23.307182
"2010-02-19" 30.426535 30.909176 30.232138 30.889067 3661599 23.635454
"2010-02-22" 30.929285 30.982912 30.661152 30.848846 2914808 23.604683
"2010-02-23" 30.426535 30.781813 29.843344 30.124884 3578953 23.050722
"2010-02-24" 30.151697 30.232138 29.829935 29.964003 3989792 23.061043
"2010-02-25" 29.28026 29.950596 29.119381 29.903673 2997155 23.014606
"2010-02-26" 29.984114 30.406424 29.856749 30.339392 2398798 23.349957
"2010-03-01" 30.513678 30.895769 30.37961 30.674559 2048526 23.607903
"2010-03-02" 30.895769 31.090166 30.734888 30.935989 2258272 23.809103
"2010-03-03" 30.87566 31.137091 30.681261 30.781813 2371797 23.690449
"2010-03-04" 30.87566 31.163904 30.687965 30.882362 1865782 23.767834
"2010-03-05" 31.090166 31.552698 31.090166 31.519182 2077318 24.25794
"2010-03-08" 31.505775 31.552698 31.244345 31.284563 781250 24.077383
"2010-03-09" 31.170607 31.418631 31.049948 31.184013 1406907 23.99999
"2010-03-10" 31.137091 31.137091 30.862253 31.05665 1620382 23.901974
"2010-03-11" 30.687965 31.11698 30.466755 31.110277 1167176 23.943243
"2010-03-12" 31.257751 31.351599 30.922583 31.123684 1007853 23.95356
"2010-03-15" 31.023132 31.070057 30.721481 30.996321 1515659 23.855543
"2010-03-16" 31.123684 31.365004 30.996321 31.076759 2181445 23.917446
"2010-03-17" 31.130386 31.713579 31.049948 31.458851 1301139 24.21151
"2010-03-18" 31.405226 31.673359 31.318081 31.566105 1393779 24.294056
"2010-03-19" 31.190718 31.800722 31.123684 31.190718 1917845 24.005156
"2010-03-22" 30.949396 31.438742 30.815329 31.11698 1387812 23.9484
"2010-03-23" 31.110277 31.881163 30.862253 31.760502 3352350 24.44367
"2010-03-24" 31.713579 31.713579 31.083464 31.103575 2257078 23.938087
"2010-03-25" 31.398521 31.398521 30.902473 30.9561 2479355 23.824585
"2010-03-26" 30.962803 31.163904 30.533789 30.882362 3442305 23.767834
"2010-03-29" 30.989616 31.291267 30.822033 31.264454 2474880 24.061899
"2010-03-30" 31.385115 31.693468 31.371708 31.586214 2177268 24.309538
"2010-03-31" 31.485664 31.626434 31.217531 31.33819 1387514 24.11865
"2010-04-01" 31.505775 31.79402 31.277861 31.505775 2126547 24.247627
"2010-04-05" 31.700172 31.97501 31.606325 31.87446 2125801 24.531374
"2010-04-06" 31.780613 31.954901 31.619732 31.941492 1561158 24.58297
"2010-04-07" 31.840942 31.995119 31.613029 31.733688 1744052 24.423033
"2010-04-08" 31.586214 31.693468 31.23764 31.599623 1263844 24.319855
"2010-04-09" 31.639841 32.216331 31.512478 32.189518 1658274 24.773849
"2010-04-12" 32.303474 32.330288 31.954901 32.05545 1335600 24.670671
"2010-04-13" 31.928085 32.249847 31.840942 32.088966 1331870 24.696461
"2010-04-14" 32.176109 32.678864 32.149296 32.638641 1560711 25.119513
"2010-04-15" 32.444244 32.678864 32.437542 32.517982 1483734 25.026648
"2010-04-16" 32.444244 32.491169 31.87446 32.028637 1378116 24.650042
"2010-04-19" 31.827536 32.068855 31.458851 32.008526 1413023 24.63456
"2010-04-20" 32.316879 32.591721 32.162704 32.343693 1404073 24.892506
"2010-04-21" 32.310177 32.799522 32.276661 32.772709 1765683 25.222694
"2010-04-22" 32.578312 33.744698 32.343693 33.684364 3072789 25.924322
"2010-04-23" 35.929989 37.203629 35.929989 36.332191 8252731 27.962158
"2010-04-26" 36.278564 36.278564 35.755703 35.936695 3190342 27.657768
"2010-04-27" 35.842846 36.043945 34.555801 34.683167 3744542 26.693029
"2010-04-28" 34.777012 35.092072 34.649651 34.884266 1771202 26.847809
"2010-04-29" 35.239544 35.547897 34.99152 35.427238 2326447 27.265686
"2010-04-30" 35.52779 35.80933 34.998222 35.004929 2683432 26.940672
"2010-05-03" 35.239544 35.903175 35.145699 35.802628 1587265 27.554594
"2010-05-04" 35.27306 35.27306 34.428436 34.803825 2478758 26.785887
"2010-05-05" 34.435143 34.797123 34.227337 34.589317 2709389 26.620798
"2010-05-06" 34.327888 34.482063 30.171806 32.672157 3689047 25.145309
"2010-05-07" 32.658752 32.812927 31.324783 32.19622 4123606 24.779015
"2010-05-10" 33.932388 34.368107 33.516781 34.146896 2506953 26.280296
"2010-05-11" 33.704475 34.455254 33.704475 33.831841 2576023 26.037825
"2010-05-12" 33.965908 34.810532 33.965908 34.703278 1621874 26.708496
"2010-05-13" 34.669758 34.797123 34.012829 34.066456 1720332 26.218391
"2010-05-14" 33.670959 33.925686 32.739193 33.174911 1939178 25.532236
"2010-05-17" 33.134689 33.583817 32.310177 33.181614 1922619 25.537399
"2010-05-18" 33.550301 33.791618 32.169407 32.33699 2499494 24.887342
"2010-05-19" 32.095669 32.223034 30.795219 31.626434 4093770 24.340488
"2010-05-20" 30.647745 30.728186 29.628836 29.635538 4652296 22.808247
"2010-05-21" 28.985313 29.964003 28.824432 29.796419 6201073 22.932062
"2010-05-24" 29.675758 30.077959 29.46125 29.488066 3216001 22.694756
"2010-05-25" 28.656849 29.313778 28.288164 29.266853 3629525 22.524496
"2010-05-26" 29.595318 29.910376 29.193117 29.327185 3475423 22.706146
"2010-05-27" 30.071257 30.574009 29.769606 30.574009 2002728 23.671486
"2010-05-28" 30.493568 30.647745 29.769606 30.091368 2881691 23.297804
"2010-06-01" 29.702572 30.399721 29.300371 29.307074 2546635 22.690573
"2010-06-02" 29.447845 30.299171 29.072456 30.272358 2579752 23.437929
"2010-06-03" 30.232138 30.868956 30.232138 30.714779 2818737 23.780478
"2010-06-04" 29.823233 30.104773 28.723883 28.857948 2482488 22.342848
"2010-06-07" 28.851246 29.079161 28.10047 28.14069 2177118 21.787521
"2010-06-08" 28.154097 28.569704 27.765303 28.348494 1850118 21.948406
"2010-06-09" 28.556297 29.467955 28.495968 28.616629 2375377 22.156013
"2010-06-10" 29.206524 29.943893 29.17971 29.930487 2579752 23.173244
"2010-06-11" 29.555098 30.285765 29.488066 30.258951 2457724 23.427553
"2010-06-14" 30.654449 31.063353 30.332687 30.439941 2177864 23.567673
"2010-06-15" 30.667854 31.512478 30.667854 31.465555 2063295 24.361746
"2010-06-16" 31.036539 31.33819 30.935989 31.103575 1891590 24.081495
"2010-06-17" 31.177311 31.264454 30.466755 30.801924 2447132 23.847944
"2010-06-18" 30.889067 30.97621 30.386314 30.587416 2473239 23.681864
"2010-06-21" 31.070057 31.613029 30.87566 31.049948 1821923 24.039974
