"Index" "COP.Open" "COP.High" "COP.Low" "COP.Close" "COP.Volume" "COP.Adjusted"
"2011-03-30" 60.619411 61.595177 60.459328 61.511322 10166643 39.919773
"2011-03-31" 61.610424 62.357494 60.855732 60.878601 11034524 39.509148
"2011-04-01" 61.351238 61.55706 60.505066 60.741383 10012770 39.420109
"2011-04-04" 60.985325 60.985325 60.337357 60.741383 8212992 39.420109
"2011-04-05" 60.992947 61.442715 60.680397 61.229267 8572161 39.73674
"2011-04-06" 61.610424 61.67141 61.21402 61.313122 9523734 39.791142
"2011-04-07" 61.229267 61.572308 60.825237 61.290253 8159471 39.77631
"2011-04-08" 61.55706 61.884857 61.313122 61.587555 11362340 39.969257
"2011-04-11" 61.534191 62.319378 60.985325 61.076801 8695075 39.637779
"2011-04-12" 60.253502 60.512688 58.210491 58.820347 16974707 38.173401
"2011-04-13" 59.277737 59.491184 58.599274 59.201504 9284988 38.42075
"2011-04-14" 59.003304 59.925705 58.850838 59.674141 7215769 38.727489
"2011-04-15" 60.062923 60.794746 59.757996 60.314487 9605327 39.143066
"2011-04-18" 59.010925 59.475937 58.812721 59.163387 8883055 38.396011
"2011-04-19" 59.064285 59.750374 59.064285 59.575039 7589367 38.66317
"2011-04-20" 60.588921 61.107296 60.428833 60.977699 8690091 39.573475
"2011-04-21" 61.191151 61.67141 61.008194 61.541817 7415161 39.939579
"2011-04-25" 61.740017 61.747643 60.802368 61.351238 6881656 39.81588
"2011-04-26" 61.435089 62.128799 61.290253 61.907726 7739567 40.17704
"2011-04-27" 61.282627 61.732395 59.765617 60.855732 13406110 39.494316
"2011-04-28" 60.268745 60.520313 58.675507 59.041416 17423733 38.316849
"2011-04-29" 59.056664 60.223007 59.018547 60.139153 12122261 39.029263
"2011-05-02" 60.123905 60.207764 58.713619 59.056664 11273532 38.326759
"2011-05-03" 58.675507 58.713619 55.954037 56.815453 23246904 36.872238
"2011-05-04" 56.922176 56.922176 55.199341 56.144615 20650739 36.436878
"2011-05-05" 55.527138 55.618614 54.284561 54.863922 16738847 35.605721
"2011-05-06" 55.51189 56.746845 55.267948 55.603371 15594571 36.085609
"2011-05-09" 56.030266 56.495281 55.77108 56.197975 12537180 36.471512
"2011-05-10" 56.327572 57.013657 56.076008 56.868816 9253636 36.906879
"2011-05-11" 56.464787 56.556267 54.90966 55.283195 13287787 35.877834
"2011-05-12" 55.161224 55.191719 53.87291 54.520882 16397388 35.383106
"2011-05-13" 54.650475 54.879169 53.827171 54.452271 10836181 35.338581
"2011-05-16" 54.406532 54.970646 53.918652 54.452271 10735698 35.338581
"2011-05-17" 53.888157 54.772446 53.888157 54.536125 10869763 35.393002
"2011-05-18" 54.749577 55.96928 54.513256 55.504269 11562126 36.021309
"2011-05-19" 55.412792 55.763454 54.924908 55.420414 8657427 36.295898
"2011-05-20" 55.344181 55.748211 54.719082 55.351807 10245612 36.250965
"2011-05-23" 54.536125 54.665722 54.002506 54.376041 9205231 35.611919
"2011-05-24" 54.841053 55.687225 54.749577 54.818184 9788060 35.901489
"2011-05-25" 54.391285 55.22221 54.337925 54.863922 9986927 35.931427
"2011-05-26" 54.833431 55.428036 54.551373 55.145981 8057283 36.116161
"2011-05-27" 55.641487 55.91592 55.07737 55.374676 5669692 36.265945
"2011-05-31" 56.297077 56.495281 55.428036 55.816818 15173618 36.555511
"2011-06-01" 55.786327 56.06076 54.932529 55.145981 9761037 36.116161
"2011-06-02" 55.100243 55.557632 54.452271 55.001141 8088634 36.021297
"2011-06-03" 53.979633 55.649109 53.956764 55.184097 9610181 36.141121
"2011-06-06" 54.810562 55.267948 53.81955 54.063492 8360175 35.407219
"2011-06-07" 54.360794 54.650475 53.911026 54.025375 14155799 35.382259
"2011-06-08" 54.048244 55.100243 54.048244 54.47514 10532632 35.676815
"2011-06-09" 54.848675 55.740585 54.429401 55.275574 9136100 36.20105
"2011-06-10" 55.054501 55.237457 54.429401 54.498013 9634843 35.691803
"2011-06-13" 54.551373 54.963024 53.552738 53.933895 9257440 35.32235
"2011-06-14" 54.520882 55.389919 54.520882 54.787689 9883558 35.881504
"2011-06-15" 54.231201 54.749577 53.423145 53.79668 10119943 35.232479
"2011-06-16" 53.888157 55.069748 53.781433 54.597111 10929056 35.75668
"2011-06-17" 55.062126 55.610992 54.360794 54.833431 12751002 35.91148
"2011-06-20" 54.42178 55.4814 54.177837 55.092617 15493301 36.081234
"2011-06-21" 55.649109 56.525772 55.519516 56.205601 13283852 36.810131
"2011-06-22" 55.992149 56.655369 55.854935 55.870182 9448043 36.590458
"2011-06-23" 54.8563 55.6796 54.124477 55.649109 11831961 36.445679
"2011-06-24" 55.466152 55.793949 54.383663 54.452271 17719673 35.661839
"2011-06-27" 54.368416 55.031631 54.330299 54.719082 10192616 35.836586
"2011-06-28" 55.046879 55.931168 55.016384 55.847309 9009512 36.575474
"2011-06-29" 56.175106 56.800205 56.045513 56.426674 10559786 36.954903
"2011-06-30" 56.678234 57.379566 56.662991 57.318581 9932881 37.539043
"2011-07-01" 57.379566 57.936058 56.845947 57.844582 10006735 37.88353
"2011-07-05" 57.867451 58.309593 57.57777 57.821712 10316318 37.868561
"2011-07-06" 57.867451 58.050407 57.608261 57.958927 8072499 37.958416
"2011-07-07" 58.576405 58.698376 58.134262 58.507797 7971098 38.317875
"2011-07-08" 57.43293 57.897942 57.257599 57.867451 10114040 37.89851
"2011-07-11" 57.044147 57.227104 56.723976 56.945045 8613482 37.294411
"2011-07-12" 56.602005 57.333828 56.403801 56.670612 9560202 37.114677
"2011-07-13" 56.731598 57.410061 56.403801 56.716351 9746082 37.144638
"2011-07-14" 61.06918 61.084427 57.554901 57.638756 81425360 37.748745
"2011-07-15" 58.401073 58.721245 58.050407 58.256229 54703259 38.15313
"2011-07-18" 58.202869 58.271477 57.333828 57.509163 29702490 37.663872
"2011-07-19" 57.928436 58.225739 56.945045 57.501537 14289208 37.658871
"2011-07-20" 57.77597 57.875072 57.17374 57.257599 11687271 37.499111
"2011-07-21" 57.036526 57.936058 56.800205 57.791218 11245722 38.184101
"2011-07-22" 57.714989 57.821712 57.234726 57.371944 10632328 37.907082
"2011-07-25" 56.845947 57.371944 56.662991 56.8307 11094604 37.549469
"2011-07-26" 56.838322 56.945045 56.015022 56.11412 12838105 37.076019
"2011-07-27" 56.556267 56.784962 55.740585 55.748211 13279654 36.834244
"2011-07-28" 55.725342 56.045513 55.306065 55.473778 10521876 36.652916
"2011-07-29" 54.902039 55.420414 54.467518 54.879169 13237545 36.260048
"2011-08-01" 55.999775 55.999775 54.459896 54.879169 11780539 36.260048
"2011-08-02" 54.513256 55.214588 53.81955 53.842419 12745099 35.575027
"2011-08-03" 53.85004 54.322678 52.889523 53.789055 15890774 35.539795
"2011-08-04" 52.912392 52.988625 50.907501 51.014225 20754895 33.706371
"2011-08-05" 51.166687 52.790421 49.741154 51.646946 24705091 34.124428
"2011-08-08" 49.680168 51.433498 47.134033 47.202641 38423933 31.187967
"2011-08-09" 47.949711 49.314259 46.043919 49.215157 29061549 32.517685
"2011-08-10" 49.154171 49.680168 47.301743 47.804871 20229916 31.585871
"2011-08-11" 48.056435 50.633064 47.568554 49.94698 20693241 33.001217
"2011-08-12" 50.732166 51.166687 49.794518 50.351009 14384182 33.268177
"2011-08-15" 51.120949 52.028107 50.907501 51.44112 12985550 33.988445
"2011-08-16" 50.945618 51.120949 50.122314 50.724545 12622315 33.514992
"2011-08-17" 51.29628 51.540222 50.594952 50.937992 9653339 33.656021
"2011-08-18" 49.931736 49.94698 48.094551 48.628174 21652685 32.129845
"2011-08-19" 48.086929 49.504837 48.025944 48.475712 18009054 32.029114
"2011-08-22" 49.840256 50.076576 48.041187 48.277508 11662216 31.898157
"2011-08-23" 48.422348 50.099445 48.399479 50.09182 15304403 33.09692
"2011-08-24" 49.832634 50.47298 49.405735 50.404369 10054878 33.303425
"2011-08-25" 50.777905 50.98373 49.169418 49.382866 9999258 32.628506
"2011-08-26" 49.001709 50.32814 48.407101 49.939358 10132930 32.996189
"2011-08-29" 50.831268 51.715553 50.755035 51.669815 10541290 34.139553
"2011-08-30" 50.953239 52.089088 50.480602 51.715553 14379591 34.169762
"2011-08-31" 52.066219 52.409264 51.494484 51.890888 11838258 34.285599
"2011-09-01" 52.340656 52.50074 51.55547 51.814655 11748007 34.235245
"2011-09-02" 50.625443 51.014225 50.107067 50.648312 11444721 33.464607
"2011-09-06" 48.948345 50.1833 48.635796 50.084198 14460659 33.091885
"2011-09-07" 50.816021 51.372513 50.594952 51.311527 11554517 33.902817
"2011-09-08" 51.075211 51.456367 49.840256 50.221416 13725794 33.182552
"2011-09-09" 49.520084 50.122314 48.689159 48.963593 16024970 32.351471
"2011-09-12" 48.346115 48.986462 47.987827 48.971214 15501828 32.356518
"2011-09-13" 49.138924 49.764027 48.628174 49.367619 10263190 32.618427
"2011-09-14" 49.573444 50.98373 49.0322 50.290024 13171693 33.227886
"2011-09-15" 50.686428 51.105701 50.358631 51.014225 12154006 33.706371
"2011-09-16" 51.372513 51.456367 50.503471 51.29628 19606815 33.892735
"2011-09-19" 50.229038 51.24292 49.847881 50.899876 10983757 33.630833
"2011-09-20" 51.143818 52.005238 50.846516 51.082832 10752488 33.751709
"2011-09-21" 50.945618 51.227673 49.512459 49.512459 12438796 32.714111
"2011-09-22" 48.018318 48.269882 47.134033 47.926842 20736399 31.666473
"2011-09-23" 47.156902 48.2089 47.111164 47.652409 12031878 31.48514
"2011-09-26" 47.980206 48.948345 47.103539 48.88736 13408996 32.301094
"2011-09-27" 49.878372 50.274776 48.696781 48.986462 12306436 32.366577
"2011-09-28" 48.620548 49.954605 48.056435 48.201275 12599228 31.847799
"2011-09-29" 49.291389 49.299011 48.079304 49.070316 17746171 32.421989
"2011-09-30" 48.010696 49.276142 48.010696 48.269882 13489278 31.893133
"2011-10-03" 47.804871 47.957336 46.463196 46.493687 15364090 30.719542
"2011-10-04" 45.784733 47.530437 44.709866 47.469452 16659746 31.364256
"2011-10-05" 48.11742 48.795883 47.438957 48.734898 16448810 32.200378
"2011-10-06" 48.178406 49.116055 47.964958 49.055073 12444699 32.411907
"2011-10-07" 49.367619 49.611561 48.368984 48.910229 11888631 32.316223
"2011-10-10" 49.954605 51.15144 49.885998 51.037094 10621047 33.721493
"2011-10-11" 50.579704 51.357265 50.52634 51.090454 11552156 33.756752
"2011-10-12" 51.616455 52.233932 51.220051 51.723179 11075058 34.174797
"2011-10-13" 50.47298 51.311527 50.3815 51.105701 11066400 34.098511
"2011-10-14" 51.837524 52.59222 51.70031 52.59222 9908089 35.090343
"2011-10-17" 52.386395 52.721813 51.677441 52.096714 8503685 34.759727
"2011-10-18" 51.913757 53.36216 51.75367 52.75993 13049828 35.202244
"2011-10-19" 52.866653 53.87291 52.64558 53.026741 11622468 35.380257
"2011-10-20" 52.965755 53.834797 52.599842 53.567986 11259233 35.741394
"2011-10-21" 54.132099 54.886791 54.032997 54.757198 11797986 36.534851
"2011-10-24" 54.749577 55.199341 54.391285 54.978271 9556922 36.68235
"2011-10-25" 55.031631 55.031631 53.7052 53.880535 14405302 35.949913
"2011-10-26" 54.985893 55.245083 53.484131 54.802937 11942152 36.565365
"2011-10-27" 55.824444 56.182732 55.229836 55.53476 15944033 37.053627
"2011-10-28" 55.473778 55.62624 54.513256 54.688591 19665321 36.489075
"2011-10-31" 53.87291 54.040623 53.095348 53.095348 13541750 35.426041
"2011-11-01" 51.768917 52.493118 51.265789 51.776543 15031682 34.546097
"2011-11-02" 52.767551 53.255436 52.294914 52.676075 10156017 35.14629
"2011-11-03" 53.19445 53.949142 52.561726 53.743317 12149546 35.858379
"2011-11-04" 53.232567 54.002506 53.034363 53.903404 8212599 35.965187
"2011-11-07" 53.994881 54.787689 53.697578 54.56662 7949978 36.407684
"2011-11-08" 54.863922 55.62624 54.261692 55.450905 10131093 36.997692
"2011-11-09" 53.987259 54.673344 53.285927 53.529869 12178668 35.715946
"2011-11-10" 54.269318 54.749577 53.476505 54.459896 8220076 36.336468
"2011-11-11" 55.100243 55.4814 54.871548 54.993515 8604431 36.692516
"2011-11-14" 54.741951 54.978271 54.231201 54.658096 10844707 36.468723
"2011-11-15" 54.558994 55.267948 54.444649 54.879169 8651130 36.616226
"2011-11-16" 54.269318 54.505634 52.912392 53.179203 13159756 35.481972
"2011-11-17" 53.072479 54.040623 52.584595 53.026741 11358929 35.380257
"2011-11-18" 53.293552 53.354534 52.477871 52.805668 10538142 35.23275
"2011-11-21" 52.066219 52.752308 51.738426 52.485497 10987693 35.019131
"2011-11-22" 52.3559 52.546478 51.768917 51.944248 8898534 34.658009
"2011-11-23" 51.288658 51.654572 51.021847 51.021847 11323511 34.042557
"2011-11-25" 50.892254 51.204803 50.411995 50.419617 5497585 33.640736
"2011-11-28" 51.89851 52.04335 50.83889 51.281036 13043663 34.215492
"2011-11-29" 51.456367 52.21106 51.281036 51.944248 11096440 34.658009
"2011-11-30" 53.385029 54.406532 53.369781 54.368416 15364877 36.275448
"2011-12-01" 54.246445 54.802937 54.139721 54.703835 9337066 36.499249
"2011-12-02" 55.199341 55.740585 54.76482 55.306065 14742038 36.901054
"2011-12-05" 55.816818 56.335194 55.138355 55.51189 12112422 37.038395
"2011-12-06" 55.580502 55.877804 55.298443 55.298443 11239032 36.895977
"2011-12-07" 55.016384 55.557632 54.61998 55.199341 11222634 36.829849
"2011-12-08" 54.932529 55.138355 53.972012 54.139721 9983123 36.12286
"2011-12-09" 54.42178 55.161224 54.383663 54.848675 9268853 36.595882
"2011-12-12" 54.238823 54.429401 53.171581 53.728069 9719584 35.848194
"2011-12-13" 54.078735 54.61998 53.026741 53.24781 12212118 35.527756
"2011-12-14" 52.920013 53.324043 51.959496 52.233932 12136428 34.851288
"2011-12-15" 52.607468 52.851406 51.807034 52.058598 9276986 34.734291
"2011-12-16" 52.676075 52.683697 51.822281 52.142452 22967493 34.790241
"2011-12-19" 51.868019 52.409264 51.570717 51.723179 8296553 34.51049
"2011-12-20" 52.775173 53.36216 52.698944 53.19445 8933559 35.492168
"2011-12-21" 53.331665 53.956764 53.163956 53.834797 9004527 35.919411
"2011-12-22" 53.918652 54.818184 53.81955 54.688591 9878836 36.489075
"2011-12-23" 54.795315 55.22221 54.749577 55.214588 5381754 36.840019
"2011-12-27" 55.031631 55.778702 55.031631 55.603371 5836945 37.099415
"2011-12-28" 55.603371 55.732964 54.696213 54.749577 6935833 36.529751
"2011-12-29" 54.818184 55.580502 54.818184 55.550007 5944119 37.063816
"2011-12-30" 55.588123 55.801571 55.428036 55.550007 6077397 37.063816
"2012-01-03" 56.350441 57.044147 56.350441 56.541019 10172677 37.725033
"2012-01-04" 56.335194 56.480034 55.854935 56.274208 7411094 37.54702
"2012-01-05" 55.847309 56.007397 55.36705 55.824444 10276177 37.246922
"2012-01-06" 55.999775 56.030266 55.336559 55.389919 7268372 36.956997
"2012-01-09" 55.466152 55.6796 55.252705 55.603371 10997793 37.099415
"2012-01-10" 56.068382 56.274208 55.725342 55.862556 6925994 37.272354
"2012-01-11" 55.557632 55.671978 54.848675 54.894417 9819280 36.626392
"2012-01-12" 54.467518 54.658096 53.87291 53.941521 14941562 35.990612
"2012-01-13" 53.659462 54.040623 53.400276 53.621346 12567089 35.776978
"2012-01-17" 54.124477 54.322678 53.735695 53.972012 8332234 36.010956
"2012-01-18" 54.040623 54.680965 53.743317 54.505634 9496186 36.367001
"2012-01-19" 54.673344 54.726707 53.979633 54.330299 10689391 36.250004
"2012-01-20" 54.147346 54.276939 53.682331 54.276939 10097118 36.214413
"2012-01-23" 53.956764 54.154968 53.667088 53.789055 12179192 35.888878
"2012-01-24" 53.468884 54.071114 53.377403 53.827171 10897310 35.914322
"2012-01-25" 54.513256 54.597111 52.607468 53.346912 22200882 35.593868
"2012-01-26" 53.728069 53.735695 52.874275 53.003868 13117516 35.36499
"2012-01-27" 52.660828 53.179203 52.439754 52.90477 10192616 35.298862
"2012-01-30" 52.531235 52.64558 52.028107 52.386395 15003872 34.953011
"2012-01-31" 52.607468 52.729435 51.837524 51.997612 28422444 34.693619
"2012-02-01" 52.523609 53.095348 52.249176 52.843784 13598813 35.258179
"2012-02-02" 52.75993 53.41552 52.752308 53.293552 11579442 35.55827
"2012-02-03" 53.81955 53.865288 53.41552 53.712826 13078950 35.83802
"2012-02-06" 53.545116 54.398911 53.514622 54.368416 8888696 36.275448
"2012-02-07" 54.490387 54.985893 54.330299 54.825806 10817029 36.58062
"2012-02-08" 55.107864 55.214588 54.673344 55.07737 7713331 36.748474
"2012-02-09" 55.069748 55.267948 54.30743 54.543751 31544638 36.392429
"2012-02-10" 54.642853 55.245083 54.467518 55.07737 46148676 36.748474
"2012-02-13" 55.412792 55.580502 54.871548 55.504269 41798121 37.033302
"2012-02-14" 55.359428 56.342815 55.351807 56.106499 10558212 37.435108
"2012-02-15" 56.411427 56.411427 55.732964 55.992149 11559633 37.35881
"2012-02-16" 55.588123 55.610992 54.993515 55.4814 11008025 37.353691
"2012-02-17" 55.763454 56.045513 55.618614 55.923542 10545619 37.651371
"2012-02-21" 56.365685 56.510525 56.121746 56.28183 12840204 37.892593
"2012-02-22" 56.434296 56.784962 56.342815 56.510525 8688517 38.046551
"2012-02-23" 56.693481 57.17374 56.563889 57.0289 9835284 38.395573
"2012-02-24" 57.234726 58.126637 57.17374 57.897942 14767750 38.980667
"2012-02-27" 57.852203 58.576405 57.707363 58.263855 10564640 39.227024
"2012-02-28" 58.515419 59.026173 58.240986 58.904202 14028949 39.658134
"2012-02-29" 58.94994 59.247242 57.981796 58.355331 15948493 39.288609
"2012-03-01" 58.78223 59.643646 58.705997 59.628403 12182341 40.14571
"2012-03-02" 59.399708 59.605534 59.003304 59.193882 9302697 39.853184
"2012-03-05" 58.888954 59.247242 58.530666 59.125271 9240912 39.806984
"2012-03-06" 58.164753 58.477303 57.882694 58.279102 11580884 39.237282
"2012-03-07" 58.279102 59.079533 58.157131 58.713619 9301516 39.529823
"2012-03-08" 59.049042 59.193882 58.805099 58.866085 8055840 39.632481
"2012-03-09" 58.873707 59.460693 58.759361 58.820347 11161505 39.601692
"2012-03-12" 58.827969 59.308228 58.683128 58.934692 9714993 39.678677
"2012-03-13" 59.216751 59.315849 58.728867 59.277737 11394610 39.909626
"2012-03-14" 59.300606 59.544544 58.911823 59.087154 10688735 39.781319
"2012-03-15" 59.071911 59.231998 58.03516 58.416317 12184046 39.329659
"2012-03-16" 58.622143 59.071911 58.538288 58.83559 19925449 39.611946
"2012-03-19" 58.873707 59.681763 58.713619 59.514053 7828506 40.068733
"2012-03-20" 59.087154 59.453068 58.78223 59.132896 9302172 39.812115
"2012-03-21" 59.285358 59.315849 58.683128 58.919449 10526205 39.668407
"2012-03-22" 58.591652 58.698376 57.72261 57.852203 12144036 38.949867
"2012-03-23" 57.943684 58.606895 57.593018 58.324841 10680340 39.268078
"2012-03-26" 58.759361 59.033794 58.645012 58.972809 7875862 39.704338
"2012-03-27" 59.064285 59.079533 58.545914 58.576405 8212730 39.437447
"2012-03-28" 58.408695 58.538288 57.562523 57.920811 9905203 38.996059
"2012-03-29" 57.326206 57.821712 56.746845 57.783596 10084918 38.903679
"2012-03-30" 58.058029 58.370579 57.814087 57.943684 9034829 39.011459
"2012-04-02" 57.928436 58.934692 57.844582 58.599274 7962309 39.452847
"2012-04-03" 58.439186 58.507797 57.692116 58.172379 8912308 39.165436
"2012-04-04" 57.730232 58.507797 57.478668 58.073277 9762349 39.098717
"2012-04-05" 57.981796 58.202869 57.364323 57.448177 8342204 38.677849
"2012-04-09" 56.914555 57.547276 56.868816 57.211857 8865739 38.518749
"2012-04-10" 57.135628 57.364323 55.984528 56.175106 12813050 37.820732
"2012-04-11" 56.708729 57.006031 55.96928 56.068382 12058508 37.748882
"2012-04-12" 56.015022 56.97554 56.015022 56.815453 11161898 38.251865
"2012-04-13" 56.541019 56.906933 56.129368 56.129368 9080611 37.789948
"2012-04-16" 56.266586 56.807831 56.121746 56.28183 16771248 37.892593
"2012-04-17" 56.716351 56.929802 56.579136 56.609627 7822603 38.113293
"2012-04-18" 55.893051 56.28183 55.778702 55.870182 9701744 37.615444
"2012-04-19" 55.793949 55.946411 55.115486 55.565254 9462342 37.41016
"2012-04-20" 55.732964 56.06076 55.397545 55.557632 9299155 37.405018
"2012-04-23" 54.688591 55.435661 54.406532 55.138355 10106956 37.12273
"2012-04-24" 54.993515 55.214588 54.749577 54.795315 11502964 36.891785
"2012-04-25" 55.054501 55.054501 53.766186 54.139721 13373972 36.450382
"2012-04-26" 54.177837 55.161224 54.063492 55.031631 10519383 37.050877
"2012-04-27" 55.16885 55.267948 54.528503 54.871548 7357573 36.943096
"2012-04-30" 54.848675 55.115486 54.429401 54.604736 9670261 36.763474
"2012-05-01" 55.919998 56.740002 55.459999 56.509998 15247300 38.046207
"2012-05-02" 55.830002 55.830002 54.43 54.59 14678600 36.753544
"2012-05-03" 54.669998 54.959999 53.810001 54.259998 12943300 36.531368
"2012-05-04" 53.799999 54 52.959999 53.169998 12443400 35.797512
"2012-05-07" 52.240002 53.43 52.130001 53.349998 12194300 35.918694
"2012-05-08" 52.84 54.490002 52.73 54.310001 14149700 36.565022
"2012-05-09" 53.68 53.93 52.68 53.470001 10859400 35.999485
"2012-05-10" 54.09 54.599998 53.82 54.220001 30869700 36.504444
"2012-05-11" 54.009998 54.5 53.43 53.5 31293500 36.019665
"2012-05-14" 52.66 53.169998 52.509998 52.93 31388900 35.635906
"2012-05-15" 53 53.119999 52.41 52.529999 8085600 35.366631
"2012-05-16" 52.75 53.110001 52.32 52.32 10259300 35.225224
"2012-05-17" 51.799999 52.080002 51.169998 51.189999 8634200 34.904743
"2012-05-18" 51.330002 51.610001 50.66 50.82 13088300 34.652466
"2012-05-21" 50.82 51.880001 50.799999 51.77 9445000 35.300236
"2012-05-22" 51.990002 52.450001 51.360001 51.669998 8906600 35.23204
"2012-05-23" 51.299999 52.119999 50.970001 52.09 8513800 35.518436
"2012-05-24" 52.360001 52.389999 51.57 52.139999 7334200 35.552536
"2012-05-25" 52.220001 52.439999 51.970001 52.110001 5785400 35.53207
"2012-05-29" 52.91 53.5 52.709999 53.27 10987600 36.323036
"2012-05-30" 52.689999 52.759998 51.91 52.040001 9675800 35.484341
"2012-05-31" 52.189999 52.639999 51.34 52.16 12155900 35.566158
"2012-06-01" 51.400002 51.639999 50.889999 51.189999 16184000 34.904743
"2012-06-04" 51.400002 51.52 50.619999 51.299999 9257700 34.979767
"2012-06-05" 51.779999 52 51.349998 51.869999 9662800 35.368423
"2012-06-06" 52.400002 53.580002 52.400002 53.580002 15104200 36.534416
"2012-06-07" 54.240002 54.59 53.75 53.810001 14205400 36.691238
"2012-06-08" 53.77 54.279999 53.57 53.970001 8630900 36.800346
"2012-06-11" 54.509998 54.77 53.799999 53.880001 9279500 36.738976
"2012-06-12" 54.27 54.75 53.939999 54.709999 7442100 37.30492
"2012-06-13" 54.630001 54.84 53.84 54.099998 9045900 36.888981
"2012-06-14" 54.029999 54.889999 53.790001 54.68 9699500 37.284481
"2012-06-15" 54.759998 55.459999 54.709999 55.459999 12542400 37.816319
"2012-06-18" 55.029999 55.240002 54.540001 55.07 8850100 37.550404
"2012-06-19" 55.5 56 55.299999 55.639999 9477800 37.939064
"2012-06-20" 55.34 55.549999 53.990002 54.439999 11757400 37.120823
"2012-06-21" 54.330002 54.48 52.68 52.759998 12560600 35.975288
"2012-06-22" 53.189999 53.700001 52.75 53.41 12575700 36.41851
"2012-06-25" 52.82 53.049999 52.290001 52.959999 6980100 36.111656
"2012-06-26" 53.349998 53.889999 53 53.639999 7548900 36.575321
"2012-06-27" 53.889999 54.599998 53.740002 54.450001 9130600 37.127644
"2012-06-28" 54.07 54.610001 53.66 54.529999 8444900 37.182205
"2012-06-29" 55.68 55.880001 55.25 55.880001 8550500 38.102703
"2012-07-02" 55.970001 56.099998 55.189999 55.73 6163100 38.000431
"2012-07-03" 56.009998 56.470001 55.82 56.41 5784200 38.4641
"2012-07-05" 56.23 56.310001 55.189999 55.279999 19880900 37.693592
"2012-07-06" 54.77 54.91 54.25 54.75 16980400 37.332199
"2012-07-09" 54.669998 54.75 54.049999 54.330002 13532900 37.045815
"2012-07-10" 54.610001 54.75 53.23 53.48 7696800 36.466225
"2012-07-11" 53.5 54.650002 53.389999 54.360001 11461300 37.066277
"2012-07-12" 53.849998 54.25 53.5 53.98 6494800 36.807171
"2012-07-13" 54.240002 55.049999 54.110001 54.98 5514900 37.489025
"2012-07-16" 54.91 55.619999 54.599998 55.459999 6008900 37.816319
"2012-07-17" 55.77 56.360001 55.080002 56.279999 6910500 38.375458
"2012-07-18" 56.209999 56.889999 56.02 56.77 6103700 38.709568
"2012-07-19" 56.419998 56.560001 55.950001 56.369999 7473200 38.888943
"2012-07-20" 56.07 56.07 55.509998 55.990002 7843500 38.626797
"2012-07-23" 54.82 55.189999 54.349998 55.049999 7692500 37.978275
"2012-07-24" 55.040001 55.130001 53.830002 54.639999 6951600 37.695438
"2012-07-25" 54.259998 54.599998 52.84 53.240002 12716800 36.729591
"2012-07-26" 54.029999 54.529999 53.32 54.400002 10981800 37.529858
"2012-07-27" 54.869999 55.16 54.48 54.970001 13707500 37.923115
"2012-07-30" 54.939999 55.16 54.560001 54.860001 5810000 37.847214
"2012-07-31" 54.849998 55.099998 54.16 54.439999 8958000 37.557472
"2012-08-01" 54.639999 55.419998 54.279999 55.220001 7613900 38.095577
"2012-08-02" 54.619999 55.209999 54.189999 54.650002 8003900 37.702339
"2012-08-03" 55.560001 55.990002 55.41 55.709999 6640700 38.433624
"2012-08-06" 55.93 56.389999 55.799999 55.889999 5922800 38.557793
"2012-08-07" 56.34 56.700001 56.240002 56.450001 7858300 38.944134
"2012-08-08" 56.029999 57.349998 56.029999 57.169998 10027100 39.440842
"2012-08-09" 57.169998 57.369999 56.849998 57.09 5093100 39.385651
"2012-08-10" 56.799999 57.32 56.580002 57.279999 4700600 39.516747
"2012-08-13" 57.459999 57.650002 57.040001 57.310001 5692900 39.537441
"2012-08-14" 57.669998 57.759998 57.209999 57.349998 4445100 39.565037
"2012-08-15" 57.360001 57.5 57.07 57.240002 4052100 39.489151
"2012-08-16" 57.290001 57.68 57.220001 57.549999 5065300 39.703003
"2012-08-17" 57.740002 57.77 57.25 57.389999 5182300 39.592628
"2012-08-20" 57.34 57.369999 56.869999 57.029999 7862600 39.344269
"2012-08-21" 57.110001 57.299999 56.57 56.630001 6032000 39.068314
"2012-08-22" 56.490002 56.779999 56.200001 56.68 4454500 39.10281
"2012-08-23" 56.650002 56.650002 56.060001 56.16 4637000 38.744064
"2012-08-24" 56.07 56.450001 55.779999 56.360001 3931300 38.882046
"2012-08-27" 56.419998 56.77 56.330002 56.380001 3412500 38.895844
"2012-08-28" 56.439999 56.630001 56.27 56.459999 4057800 38.951031
"2012-08-29" 56.380001 56.560001 56.16 56.349998 6401500 38.875141
"2012-08-30" 56.130001 56.34 55.970001 56.110001 4001000 38.709568
"2012-08-31" 56.57 57.130001 56.540001 56.790001 11848700 39.17868
"2012-09-04" 56.959999 57 56 56.209999 5698700 38.778561
"2012-09-05" 56.16 56.18 54.830002 54.869999 8608700 37.854118
"2012-09-06" 55.27 56.18 55.27 55.790001 6560600 38.488808
"2012-09-07" 56.029999 56.68 56 56.639999 5837500 39.075218
"2012-09-10" 56.669998 56.68 56.150002 56.18 4696400 38.757866
"2012-09-11" 56.419998 56.799999 56.349998 56.369999 5112500 38.888943
"2012-09-12" 56.73 56.779999 56.360001 56.540001 4807300 39.006218
"2012-09-13" 56.669998 57.970001 56.099998 57.650002 7735800 39.771992
"2012-09-14" 57.889999 58.900002 57.889999 58.209999 8576300 40.158333
