"Index" "ALLE.Open" "ALLE.High" "ALLE.Low" "ALLE.Close" "ALLE.Volume" "ALLE.Adjusted"
"2016-12-13" 65.139999 65.919998 65.029999 65.650002 776100 61.111141
"2016-12-14" 65.669998 66.18 65.349998 65.440002 770100 60.915646
"2016-12-15" 65.470001 65.849998 64.779999 64.900002 774200 60.412975
"2016-12-16" 65.110001 65.43 64.110001 64.220001 1269000 59.779995
"2016-12-19" 64.480003 65.620003 64.300003 64.910004 512300 60.422287
"2016-12-20" 65.059998 65.360001 64.940002 65.330002 467800 60.813248
"2016-12-21" 65.410004 65.709999 64.959999 65.550003 559200 61.018047
"2016-12-22" 65.449997 65.790001 65.099998 65.25 551100 60.738789
"2016-12-23" 65.349998 65.650002 65.220001 65.389999 266100 60.869095
"2016-12-27" 65.449997 65.650002 65.160004 65.540001 173600 61.008732
"2016-12-28" 65.559998 65.910004 64.760002 64.800003 361600 60.319901
"2016-12-29" 64.870003 65.160004 64.43 64.769997 332200 60.29195
"2016-12-30" 65.040001 65.199997 63.709999 64 501800 59.575203
"2017-01-03" 64.639999 65.110001 63.91 64.699997 689800 60.226822
"2017-01-04" 64.68 66.220001 64.68 65.93 958800 61.371777
"2017-01-05" 65.580002 66.360001 65.330002 66.290001 808900 61.706875
"2017-01-06" 66.389999 66.650002 65.800003 65.889999 1238300 61.334522
"2017-01-09" 65.639999 65.889999 65.199997 65.419998 850600 60.897018
"2017-01-10" 65.110001 65.269997 63.810001 64.5 1806100 60.040642
"2017-01-11" 64.760002 65.730003 64.389999 65.699997 893200 61.157684
"2017-01-12" 65.330002 66.209999 65.129997 66.120003 737700 61.548641
"2017-01-13" 66.209999 66.760002 65.480003 65.5 509000 60.9715
"2017-01-17" 65.129997 66.099998 64.93 65.870003 653400 61.315929
"2017-01-18" 65.940002 66.639999 65.82 66.480003 601500 61.883751
"2017-01-19" 66.639999 67.32 66.449997 66.580002 720000 61.976814
"2017-01-20" 66.540001 66.540001 64.620003 65.160004 1013000 60.655003
"2017-01-23" 64.830002 65.779999 64.75 65.07 829500 60.571217
"2017-01-24" 65.309998 66.870003 65.309998 66.419998 759600 61.827896
"2017-01-25" 67 68.540001 66.059998 66.599998 836000 61.995457
"2017-01-26" 66.599998 66.949997 65.650002 65.949997 808400 61.390385
"2017-01-27" 66.160004 66.610001 65.970001 66.519997 450700 61.92099
"2017-01-30" 66.019997 66.059998 64.82 65.839996 709300 61.287979
"2017-01-31" 65.68 65.739998 64.739998 65.669998 594400 61.129742
"2017-02-01" 65.940002 67.099998 65.370003 65.940002 685400 61.381077
"2017-02-02" 65.589996 65.75 65.059998 65.620003 992100 61.08321
"2017-02-03" 66.620003 67.389999 66.199997 67.330002 950400 62.674992
"2017-02-06" 67.120003 67.339996 66.550003 67.339996 626600 62.684273
"2017-02-07" 67.389999 67.75 66.809998 67.019997 872400 62.386406
"2017-02-08" 67.019997 67.800003 66.720001 67.599998 922700 62.9263
"2017-02-09" 67.690002 72 67.019997 71.730003 2487100 66.77076
"2017-02-10" 71.800003 72.360001 71.5 71.919998 1099200 66.947647
"2017-02-13" 72.199997 72.480003 71.190002 71.449997 562100 66.510117
"2017-02-14" 71.349998 71.540001 70.849998 71.080002 695500 66.165718
"2017-02-15" 70.839996 71.989998 70.839996 71.830002 1138200 66.863846
"2017-02-16" 71.900002 73.110001 71.900002 72.93 1067300 67.887802
"2017-02-17" 72.839996 73.68 72.480003 73.269997 865000 68.204315
"2017-02-21" 73.199997 74.669998 73.18 74.510002 1120400 69.358589
"2017-02-22" 74.32 75 73.910004 74.059998 631200 68.939674
"2017-02-23" 74.440002 74.5 73.57 73.949997 541700 68.83728
"2017-02-24" 73.550003 73.970001 73.269997 73.949997 505200 68.83728
"2017-02-27" 73.910004 74.209999 73.529999 73.599998 568200 68.511482
"2017-02-28" 73.760002 73.93 72.550003 72.589996 769200 67.571312
"2017-03-01" 73.669998 74.309998 73.269997 73.690002 567800 68.595276
"2017-03-02" 73.849998 74.290001 73.190002 73.959999 557200 68.846603
"2017-03-03" 74.050003 74.370003 73.349998 73.82 962000 68.716286
"2017-03-06" 73 73.629997 72.800003 73.209999 1106600 68.14846
"2017-03-07" 73.230003 73.400002 72.620003 72.860001 675100 67.822639
"2017-03-08" 73.040001 73.480003 72.449997 73.110001 1073900 68.055374
"2017-03-09" 73.309998 73.970001 73.120003 73.459999 676300 68.38118
"2017-03-10" 73.919998 74.580002 73.870003 74.470001 692300 69.32132
"2017-03-13" 74.120003 74.830002 73.769997 74.760002 668400 69.741127
"2017-03-14" 74.269997 74.779999 74 74.370003 506600 69.377319
"2017-03-15" 74.639999 75.290001 73.980003 74.919998 521200 69.890381
"2017-03-16" 74.980003 75.389999 74.709999 75.150002 459300 70.104958
"2017-03-17" 75.050003 75.620003 74.82 75.480003 829500 70.412796
"2017-03-20" 75.480003 75.68 75.010002 75.230003 530400 70.179558
"2017-03-21" 75.519997 75.660004 74.190002 74.269997 709400 69.284019
"2017-03-22" 74.279999 74.860001 74.050003 74.769997 472300 69.75045
"2017-03-23" 74.68 75.360001 74.290001 74.860001 410300 69.834419
"2017-03-24" 75.010002 75.629997 74.650002 75.050003 422700 70.011673
"2017-03-27" 74.059998 75.279999 74 74.889999 696300 69.862396
"2017-03-28" 74.650002 75.410004 74.650002 75.120003 271200 70.076973
"2017-03-29" 74.889999 75.410004 74.709999 75.410004 394400 70.347496
"2017-03-30" 75.32 75.919998 75.260002 75.860001 450900 70.767288
"2017-03-31" 75.699997 76.290001 75.470001 75.699997 592300 70.618027
"2017-04-03" 75.879997 76.5 75.309998 75.720001 654800 70.636665
"2017-04-04" 75.540001 75.739998 74.830002 74.900002 513200 69.871719
"2017-04-05" 75 75.440002 73.93 74.129997 1267500 69.153419
"2017-04-06" 74.419998 75.300003 74.110001 74.699997 556400 69.68515
"2017-04-07" 74.610001 75.139999 74.580002 74.690002 384400 69.675827
"2017-04-10" 74.639999 75.220001 74.529999 74.620003 451000 69.610519
"2017-04-11" 74.720001 75.349998 74.480003 75.290001 760800 70.235535
"2017-04-12" 75.269997 75.449997 74.400002 75.239998 824400 70.188896
"2017-04-13" 75.139999 75.550003 74.830002 75.110001 925500 70.067619
"2017-04-17" 75.279999 76.230003 75.190002 76.230003 414300 71.112457
"2017-04-18" 75.980003 76.139999 75.610001 75.940002 418400 70.841911
"2017-04-19" 76.279999 77.339996 76.279999 76.830002 666100 71.672165
"2017-04-20" 77.120003 78.050003 76.879997 77.720001 417100 72.502419
"2017-04-21" 77.690002 78.220001 77.589996 77.910004 750500 72.679665
"2017-04-24" 78.870003 79.190002 77.739998 78.239998 711800 72.987488
"2017-04-25" 78.650002 79.089996 78.32 78.75 400100 73.46328
"2017-04-26" 78.849998 79.970001 78.110001 79.720001 1521200 74.368156
"2017-04-27" 82 82 79.800003 80.620003 1601800 75.207733
"2017-04-28" 80.059998 80.339996 78.410004 78.639999 1349300 73.360649
"2017-05-01" 78.699997 78.699997 77.620003 77.699997 716500 72.483742
"2017-05-02" 77.980003 78.230003 77.300003 77.620003 698100 72.409134
"2017-05-03" 77.239998 77.620003 76.68 77.279999 828800 72.091949
"2017-05-04" 77.589996 77.919998 76.980003 77.349998 919700 72.157257
"2017-05-05" 77.559998 77.940002 77 77.5 809500 72.29718
"2017-05-08" 77.279999 77.57 76.400002 76.800003 573300 71.644173
"2017-05-09" 77.110001 77.199997 76.75 76.980003 438000 71.812088
"2017-05-10" 76.760002 76.940002 75.849998 76.830002 613200 71.672165
"2017-05-11" 76.449997 77.309998 75.940002 77.290001 9e+05 72.101288
"2017-05-12" 77.160004 77.309998 76.639999 76.730003 415800 71.578873
"2017-05-15" 76.699997 77.57 76.699997 77.239998 582400 72.054619
"2017-05-16" 77.599998 78.699997 77.580002 78.480003 1238600 73.21138
"2017-05-17" 78.480003 78.480003 76.860001 77.010002 1009000 71.840088
"2017-05-18" 76.830002 77.760002 76.260002 77.32 656400 72.12928
"2017-05-19" 77.830002 79.449997 77.459999 79.059998 1065000 73.752441
"2017-05-22" 79.199997 79.989998 79.199997 79.459999 798800 74.12561
"2017-05-23" 79.5 79.709999 78.760002 78.900002 823800 73.603218
"2017-05-24" 79 79.239998 78.650002 79.050003 702000 73.743134
"2017-05-25" 79.290001 79.690002 79.050003 79.459999 645500 74.12561
"2017-05-26" 79.360001 79.68 79.110001 79.379997 655700 74.050957
"2017-05-30" 79.349998 79.349998 78.25 78.459999 855300 73.192734
"2017-05-31" 78.620003 79.169998 77.760002 78.629997 3922200 73.351303
"2017-06-01" 79.019997 79.550003 78.800003 79.139999 907200 73.827065
"2017-06-02" 79.050003 80.169998 78.870003 80.059998 703700 74.685333
"2017-06-05" 80 80.370003 79.639999 80 498600 74.629333
"2017-06-06" 79.760002 80.400002 78.470001 78.540001 510900 73.267357
"2017-06-07" 78.610001 79.040001 78.120003 78.330002 511500 73.071449
"2017-06-08" 78.330002 78.57 77.370003 77.650002 724500 72.437126
"2017-06-09" 77.830002 78.220001 76.900002 77.230003 756900 72.045319
"2017-06-12" 77.360001 78.489998 76.470001 78.449997 1033300 73.183411
"2017-06-13" 78.190002 79.400002 77.809998 79.279999 611400 74.108833
"2017-06-14" 79.690002 80.120003 79.43 79.75 563100 74.548164
"2017-06-15" 79.32 80.830002 79.040001 80.75 600700 75.482941
"2017-06-16" 81.019997 81.93 80.760002 81.580002 822400 76.258812
"2017-06-19" 82.040001 82.379997 81.660004 82.169998 403100 76.81031
"2017-06-20" 81.68 82.769997 81.5 81.910004 520500 76.567268
"2017-06-21" 82.099998 82.099998 81.339996 81.510002 437800 76.193367
"2017-06-22" 81.489998 81.900002 81.169998 81.190002 298800 75.894257
"2017-06-23" 81.209999 82.18 80.989998 81.449997 590600 76.137276
"2017-06-26" 81.669998 81.959999 81.269997 81.410004 236800 76.099899
"2017-06-27" 81.25 81.620003 80.489998 80.589996 456000 75.333389
"2017-06-28" 81.120003 81.830002 80.879997 81.239998 264600 75.940964
"2017-06-29" 81.260002 81.260002 78.910004 79.82 542700 74.613625
"2017-06-30" 80.089996 81.5 80.089996 81.120003 457200 75.828812
"2017-07-03" 81.57 81.830002 81.349998 81.370003 217200 76.062523
"2017-07-05" 81.550003 82.900002 81.360001 82.139999 416600 76.78228
"2017-07-06" 81.919998 81.919998 80.5 80.660004 424000 75.398819
"2017-07-07" 80.849998 81.639999 80.220001 81.220001 414000 75.922287
"2017-07-10" 81.349998 81.849998 81.089996 81.529999 472600 76.212074
"2017-07-11" 81.379997 81.839996 81.029999 81.470001 354500 76.155983
"2017-07-12" 82.040001 82.529999 81.589996 81.989998 374700 76.642075
"2017-07-13" 81.980003 82.690002 80.610001 80.790001 541500 75.520348
"2017-07-14" 80.809998 81.290001 80.449997 80.769997 438700 75.501648
"2017-07-17" 80.779999 80.849998 80.459999 80.830002 295800 75.557716
"2017-07-18" 80.599998 80.889999 80.150002 80.599998 374300 75.342728
"2017-07-19" 80.709999 81 80.5 80.699997 303000 75.436195
"2017-07-20" 80.870003 81.139999 80.120003 81.089996 528900 75.800766
"2017-07-21" 80.809998 81.279999 80.120003 80.410004 401400 75.165123
"2017-07-24" 80.339996 80.690002 79.690002 80.309998 286000 75.071632
"2017-07-25" 80.82 81.07 78.75 79.099998 681700 73.940575
"2017-07-26" 79.029999 79.400002 78.480003 78.489998 853400 73.370354
"2017-07-27" 78.989998 81.260002 77.620003 81.199997 1371800 75.903595
"2017-07-28" 81.309998 82 80.230003 81.400002 736100 76.090553
"2017-07-31" 81.559998 81.889999 80.739998 81.239998 615800 75.940964
"2017-08-01" 81.629997 82.620003 80.940002 81.470001 878500 76.155983
"2017-08-02" 81.18 81.379997 79.860001 80.849998 521700 75.576424
"2017-08-03" 80.989998 81.110001 80.139999 80.760002 372200 75.492317
"2017-08-04" 80.860001 81.32 80.459999 81.32 343900 76.01577
"2017-08-07" 81.330002 82.059998 80.82 81.989998 321400 76.642075
"2017-08-08" 81.910004 82.25 81.309998 81.370003 468600 76.062523
"2017-08-09" 81.309998 81.519997 80.459999 80.589996 354000 75.333389
"2017-08-10" 80.190002 80.480003 78.860001 78.919998 459900 73.772301
"2017-08-11" 78.93 79.769997 78.629997 79.279999 354100 74.108833
"2017-08-14" 79.839996 80.029999 79.080002 79.470001 420400 74.286453
"2017-08-15" 79.5 79.5 78.739998 78.949997 271400 73.800346
"2017-08-16" 79.040001 79.629997 78.889999 79.290001 404100 74.118164
"2017-08-17" 79.18 79.959999 78.760002 78.830002 500500 73.688187
"2017-08-18" 78.580002 78.870003 78.059998 78.169998 327900 73.071243
"2017-08-21" 78.199997 78.32 77.419998 77.480003 384900 72.426247
"2017-08-22" 77.68 78.32 77.279999 78.080002 507600 72.987091
"2017-08-23" 77.809998 77.849998 76.790001 77.089996 611600 72.061676
"2017-08-24" 77.239998 77.540001 76.82 77.150002 360200 72.11776
"2017-08-25" 77.580002 77.809998 77.43 77.620003 376800 72.557098
"2017-08-28" 77.970001 78.25 77.82 78.050003 425100 72.959045
"2017-08-29" 77.720001 78.339996 77.699997 77.769997 271900 72.697304
"2017-08-30" 77.739998 78.339996 77.449997 78.300003 292300 73.192749
"2017-08-31" 78.709999 79 78.449997 78.709999 487600 73.575996
"2017-09-01" 79.029999 79.400002 78.849998 79.150002 517800 73.987305
"2017-09-05" 79.160004 80 79.160004 79.400002 639400 74.220993
"2017-09-06" 79.860001 80.529999 79.580002 80.260002 604900 75.024902
"2017-09-07" 80.379997 80.629997 79.699997 80.220001 395900 74.987511
"2017-09-08" 80.209999 81.400002 79.900002 80.809998 512300 75.53904
"2017-09-11" 81.230003 81.639999 80.480003 81.07 759300 75.782066
"2017-09-12" 81.330002 81.620003 80.949997 81 660500 75.716621
"2017-09-13" 81.089996 81.870003 80.43 81.809998 589500 76.473808
"2017-09-14" 81.660004 82.650002 81.419998 82.620003 784200 77.230965
"2017-09-15" 82.629997 82.970001 82.120003 82.769997 978400 77.521294
"2017-09-18" 82.980003 83.120003 82.190002 82.650002 508100 77.408928
"2017-09-19" 82.760002 83.139999 82.059998 82.849998 677100 77.59623
"2017-09-20" 83.010002 84.040001 82.57 83.57 1023200 78.270569
"2017-09-21" 83.25 83.82 83.25 83.470001 465000 78.176933
"2017-09-22" 83.620003 84.639999 83.339996 84.550003 890500 79.188438
"2017-09-25" 84.410004 84.800003 84.290001 84.5 437300 79.141609
"2017-09-26" 84.75 85.620003 84.5 85.349998 518900 79.937714
"2017-09-27" 85.610001 86.449997 85.290001 85.330002 751400 79.918983
"2017-09-28" 85.290001 85.82 84.82 85.760002 585300 80.321724
"2017-09-29" 85.68 86.889999 85.68 86.470001 493100 80.986702
"2017-10-02" 86.559998 86.949997 86.279999 86.529999 518600 81.042877
"2017-10-03" 86.660004 87.690002 86.480003 87.470001 529300 81.923256
"2017-10-04" 87.419998 87.760002 86.550003 86.730003 828500 81.230209
"2017-10-05" 86.830002 87.25 86.029999 87.07 694000 81.548645
"2017-10-06" 87.040001 87.330002 86.599998 87.190002 716800 81.661034
"2017-10-09" 87.370003 87.690002 86.650002 87.620003 297900 82.063766
"2017-10-10" 87.82 87.980003 87.190002 87.809998 415900 82.241699
"2017-10-11" 88.110001 88.32 87.599998 88.150002 743800 82.560143
"2017-10-12" 87.879997 89.75 87.620003 89.559998 913500 83.880722
"2017-10-13" 89.809998 89.809998 88.190002 88.300003 380500 82.700638
"2017-10-16" 88.519997 88.949997 88.010002 88.139999 349700 82.550797
"2017-10-17" 88.110001 88.349998 86.82 87 768100 81.48307
"2017-10-18" 87.25 87.93 87.25 87.599998 569100 82.045013
"2017-10-19" 87.459999 87.82 87.230003 87.739998 422800 82.17614
"2017-10-20" 87.5 88.290001 87.410004 88.019997 546200 82.438393
"2017-10-23" 87.989998 88.160004 87.220001 87.309998 379500 81.773407
"2017-10-24" 87.599998 88.75 87.559998 88.480003 619200 82.869232
"2017-10-25" 88.18 88.459999 85.550003 86.489998 894300 81.005417
"2017-10-26" 80.720001 82.239998 79.260002 80.699997 3297200 75.582565
"2017-10-27" 80.129997 81.040001 78.629997 80.290001 1919700 75.198593
"2017-10-30" 81.019997 82.849998 80.720001 81.970001 1281300 76.772034
"2017-10-31" 82.699997 83.550003 82.230003 83.389999 1406900 78.10199
"2017-11-01" 83.580002 84.110001 82.290001 82.730003 700600 77.483849
"2017-11-02" 82.879997 82.989998 81.699997 82.230003 852600 77.015556
"2017-11-03" 82.580002 82.589996 81.599998 82.019997 896100 76.818878
"2017-11-06" 82.019997 83.470001 81.82 83.089996 718300 77.821022
"2017-11-07" 83.269997 84.629997 82.669998 83.529999 851300 78.233131
"2017-11-08" 83.440002 83.510002 81.959999 83.43 388700 78.13945
"2017-11-09" 83.059998 83.349998 81.459999 82.080002 429500 76.875069
"2017-11-10" 81.57 83.269997 81.220001 83.129997 565200 77.858467
"2017-11-13" 82.93 84.290001 82.720001 83.940002 847000 78.617142
"2017-11-14" 83.639999 84 82.720001 82.900002 842400 77.643074
"2017-11-15" 82.620003 82.660004 81.650002 82.029999 473100 76.828255
"2017-11-16" 82.25 83.059998 81.949997 82.410004 334700 77.184143
"2017-11-17" 82.519997 82.889999 82.019997 82.650002 517700 77.408928
"2017-11-20" 82.599998 83.660004 82.599998 83.239998 338100 77.961502
"2017-11-21" 83.599998 83.800003 82.870003 83.400002 456300 78.111359
"2017-11-22" 83.32 83.800003 82.769997 83.160004 402800 77.886566
"2017-11-24" 83.160004 83.57 82.889999 82.919998 196500 77.661812
"2017-11-27" 83.110001 84.160004 82.589996 83.099998 720600 77.830383
"2017-11-28" 83.209999 84.019997 82.82 83.330002 651800 78.045815
"2017-11-29" 83.540001 83.779999 82.470001 82.940002 745900 77.680519
"2017-11-30" 83.010002 84.230003 82.550003 84.139999 970400 78.804443
"2017-12-01" 84.230003 84.830002 82.480003 84.580002 862700 79.216537
"2017-12-04" 85.389999 85.760002 83.379997 83.43 766300 78.13945
"2017-12-05" 83.290001 83.709999 82 82 542200 76.800148
"2017-12-06" 82 82.389999 81.389999 81.790001 533200 76.603447
"2017-12-07" 82.07 83.160004 82.010002 83.110001 643500 77.839752
"2017-12-08" 83.779999 83.779999 82.300003 82.459999 562200 77.230965
"2017-12-11" 82.150002 82.419998 81.440002 82.169998 732300 76.959343
"2017-12-12" 82.199997 82.410004 81.68 82.150002 427000 76.940636
"2017-12-13" 82.519997 83.209999 81.849998 82.639999 732400 77.399559
"2017-12-14" 82.68 83.150002 81.589996 81.68 586000 76.500427
"2017-12-15" 82.150002 82.75 81.790001 82.279999 1256800 77.213646
"2017-12-18" 82.879997 83.440002 82.43 82.559998 856000 77.476387
"2017-12-19" 82.470001 82.470001 80.040001 80.07 1188200 75.139725
"2017-12-20" 80.389999 81.459999 80.040001 81 981300 76.012444
"2017-12-21" 81.470001 81.75 80.910004 81 613800 76.012444
"2017-12-22" 81.099998 82.059998 80.25 80.339996 347900 75.393089
"2017-12-26" 80.290001 80.769997 80.010002 80.389999 251400 75.440025
"2017-12-27" 80.660004 80.769997 79.989998 80 479300 75.07402
"2017-12-28" 80.25 80.709999 78.669998 79.559998 1124100 74.661118
"2017-12-29" 80 80.290001 78.82 79.559998 662900 74.661118
"2018-01-02" 80.07 80.07 79.190002 79.910004 645400 74.989586
"2018-01-03" 80.220001 80.910004 79.660004 80.25 1117400 75.30864
"2018-01-04" 80.620003 81.489998 80.349998 81.370003 1211700 76.35968
"2018-01-05" 81.779999 82.449997 81.099998 81.57 851100 76.547356
"2018-01-08" 81.349998 81.699997 80.919998 81.239998 539100 76.237656
"2018-01-09" 81.550003 83.900002 81.160004 82.93 925500 77.823616
"2018-01-10" 82.760002 83.349998 82.129997 82.599998 851500 77.513939
"2018-01-11" 82.599998 84.550003 82.599998 84.379997 987900 79.184326
"2018-01-12" 84.32 85.269997 83.760002 85.040001 904200 79.803696
"2018-01-16" 85.309998 86 83.639999 84.07 652800 78.893402
"2018-01-17" 84.639999 84.639999 83.550003 84.209999 740900 79.024773
"2018-01-18" 84.300003 84.730003 83.75 84.050003 554500 78.874649
"2018-01-19" 84.389999 86.279999 83.980003 86.230003 890200 80.920418
"2018-01-22" 85.860001 86.089996 84.559998 85.800003 477500 80.516922
"2018-01-23" 85.660004 85.660004 84.709999 85.349998 675700 80.094597
"2018-01-24" 85.720001 86.580002 84.919998 85.580002 487000 80.310432
"2018-01-25" 86.050003 86.300003 85 85.349998 345400 80.094597
"2018-01-26" 85.849998 86.410004 85.349998 86.370003 594900 81.051773
"2018-01-29" 86.300003 87.07 86.160004 86.68 590700 81.34269
"2018-01-30" 86.18 86.639999 85.440002 85.440002 527300 80.179047
"2018-01-31" 85.629997 86.82 85.510002 86.110001 902500 80.807823
"2018-02-01" 85.839996 86.989998 84.790001 85.169998 528500 79.925682
"2018-02-02" 84.470001 84.599998 81.419998 81.849998 895700 76.810097
"2018-02-05" 81.489998 82.349998 79.010002 79.110001 962300 74.238831
"2018-02-06" 77.650002 80.93 76.760002 80.110001 1131400 75.177254
"2018-02-07" 79.739998 81.199997 79.739998 79.959999 578300 75.036491
"2018-02-08" 79.919998 80.239998 77.239998 77.32 894000 72.559036
"2018-02-09" 78.209999 79.019997 76.150002 78.489998 1267400 73.657013
"2018-02-12" 79.150002 80.400002 78.980003 79.75 1009900 74.839409
"2018-02-13" 79.470001 80.400002 78.940002 79.650002 623100 74.745567
"2018-02-14" 78.93 80.5 78.75 79.970001 1074400 75.04586
"2018-02-15" 80.800003 82.57 80.519997 82.260002 685500 77.194862
"2018-02-16" 82.190002 83.540001 81.849998 82.720001 692100 77.626549
"2018-02-20" 86.209999 88.410004 85.300003 85.660004 1657000 80.385506
"2018-02-21" 86.129997 87.940002 85.440002 86.720001 1168800 81.380249
"2018-02-22" 87.269997 88.290001 85.57 86.040001 1061900 80.742111
"2018-02-23" 86.5 87.089996 85.830002 86.169998 798600 80.864105
"2018-02-26" 86.550003 88 85.970001 87.849998 1002800 82.440651
"2018-02-27" 87.610001 87.849998 86.690002 86.970001 1218600 81.614838
"2018-02-28" 87.029999 87.050003 84.099998 84.110001 1142500 78.930954
"2018-03-01" 84.150002 84.919998 81.860001 82.07 957000 77.016571
"2018-03-02" 81.599998 82.43 80.589996 82.230003 630100 77.166718
"2018-03-05" 81.620003 83.309998 81.419998 83.010002 559700 77.898705
"2018-03-06" 83.089996 84.370003 82.709999 83.919998 706800 78.752647
"2018-03-07" 83.269997 84.150002 83.139999 83.93 450500 78.762032
"2018-03-08" 84.43 85.160004 84.160004 84.760002 542100 79.540924
"2018-03-09" 85.25 87.300003 85.25 87.209999 705500 81.840073
"2018-03-12" 87.519997 87.779999 87.050003 87.400002 621800 82.018379
"2018-03-13" 87.699997 87.989998 85.279999 86.089996 644500 80.78904
"2018-03-14" 86.410004 86.410004 85.239998 85.360001 294300 80.299858
"2018-03-15" 85.529999 85.830002 84.790001 85.480003 313900 80.41275
"2018-03-16" 85.370003 86.269997 85.260002 85.879997 676600 80.78904
"2018-03-19" 85.839996 85.970001 84.480003 85.25 409100 80.196388
"2018-03-20" 85.32 86.269997 84.940002 85.629997 373700 80.553848
"2018-03-21" 85.769997 86.690002 85.529999 85.940002 350000 80.845482
"2018-03-22" 85.290001 86.669998 84.550003 84.599998 689700 79.58493
"2018-03-23" 84.860001 84.860001 82.839996 82.959999 812700 78.04213
"2018-03-26" 84.139999 84.620003 83.190002 84.559998 763800 79.547264
"2018-03-27" 85.080002 86 83.82 84 805800 79.020477
"2018-03-28" 84 84.050003 82.910004 83.129997 717900 78.202057
"2018-03-29" 83.720001 85.769997 83.330002 85.290001 807100 80.234009
"2018-04-02" 85.279999 85.349998 82.25 83.239998 530300 78.305527
"2018-04-03" 83.440002 85 83.220001 84.589996 623300 79.575493
"2018-04-04" 83.449997 86.129997 82.849998 85.739998 971700 80.657326
"2018-04-05" 86.080002 86.660004 84.800003 85.940002 990900 80.845482
"2018-04-06" 85.519997 86.230003 83.949997 84.75 567800 79.726028
"2018-04-09" 85.580002 85.68 84.449997 84.540001 334400 79.528473
"2018-04-10" 85.639999 86.160004 85.07 85.230003 651700 80.177559
"2018-04-11" 84.43 85.239998 84.339996 84.540001 453200 79.528473
"2018-04-12" 84.980003 85.779999 84.389999 85.309998 578700 80.252808
"2018-04-13" 85.769997 85.839996 84.169998 84.559998 335300 79.547264
"2018-04-16" 85.300003 86.050003 84.870003 85.370003 627600 80.309258
"2018-04-17" 85.720001 85.980003 85.099998 85.620003 801400 80.544449
"2018-04-18" 86.089996 87.040001 85.760002 86.5 578700 81.372284
"2018-04-19" 86.139999 86.339996 84.68 85.389999 551500 80.328079
"2018-04-20" 85.550003 86.120003 84.309998 84.75 587000 79.726028
"2018-04-23" 85.129997 85.260002 83.970001 84.519997 560400 79.509659
"2018-04-24" 84.949997 85.870003 81.580002 82.150002 916900 77.280144
"2018-04-25" 81.940002 83.139999 81.279999 83.029999 1287400 78.107979
"2018-04-26" 75.5 79.540001 75.5 78.589996 4987400 73.931168
"2018-04-27" 78.029999 78.690002 77.050003 77.830002 1842600 73.216225
"2018-04-30" 78 78.459999 76.919998 77.18 1947700 72.604774
"2018-05-01" 77.230003 77.760002 75.440002 77.139999 1534400 72.567139
"2018-05-02" 75.75 77.720001 74.940002 75.120003 2406500 70.666878
"2018-05-03" 74.730003 75.57 73.849998 74.82 1348100 70.384659
"2018-05-04" 74.07 76.470001 74 76.150002 1095800 71.635826
"2018-05-07" 76.199997 76.559998 75.440002 75.739998 939300 71.250137
"2018-05-08" 75.629997 76.209999 75.260002 75.889999 927200 71.391235
"2018-05-09" 75.93 76.550003 75.07 76.279999 1018800 71.758118
"2018-05-10" 76.43 77.389999 76.269997 77.309998 440800 72.727066
"2018-05-11" 77.190002 78.230003 76.910004 77.279999 480800 72.69883
"2018-05-14" 77.330002 78.019997 76.650002 76.849998 677400 72.294334
"2018-05-15" 76.580002 76.720001 75.650002 76.459999 545300 71.92746
"2018-05-16" 76.559998 77.360001 76.5 77.019997 403400 72.454247
"2018-05-17" 76.730003 77.32 76.639999 76.870003 569200 72.313171
"2018-05-18" 76.879997 78.5 76.599998 78.370003 1374800 73.724236
"2018-05-21" 78.75 79.089996 78.449997 78.779999 577200 74.109917
"2018-05-22" 78.849998 79.089996 78.389999 78.669998 1015600 74.006432
"2018-05-23" 78.279999 79.269997 78.139999 79.220001 1059100 74.523834
"2018-05-24" 79.260002 79.589996 78.510002 79.260002 759600 74.561462
"2018-05-25" 79.139999 79.75 78.379997 78.790001 637800 74.119331
"2018-05-29" 78.379997 79.309998 77.830002 78.269997 990500 73.630135
"2018-05-30" 78.82 79.709999 78.129997 79.209999 604200 74.514427
"2018-05-31" 79.309998 79.309998 76.419998 76.43 719400 71.899231
"2018-06-01" 77.099998 78.330002 77.089996 77.889999 725200 73.272667
"2018-06-04" 78.139999 78.5 77.709999 78.32 490900 73.6772
"2018-06-05" 78.5 79.529999 78.5 79.169998 555900 74.476822
"2018-06-06" 79.220001 79.230003 78.529999 79.230003 356600 74.533249
"2018-06-07" 79.440002 80.419998 79.419998 80.209999 399900 75.455154
"2018-06-08" 80.150002 81.139999 80.059998 81.120003 884900 76.311203
"2018-06-11" 81.129997 81.589996 81.129997 81.260002 813800 76.442909
"2018-06-12" 81.410004 82.230003 81.089996 82.169998 605300 77.29895
"2018-06-13" 82.120003 82.120003 80.339996 80.900002 934300 76.104248
"2018-06-14" 81.160004 82.459999 80.839996 81.790001 599000 77.141731
"2018-06-15" 81.57 82.150002 80.75 82.07 1195200 77.40583
"2018-06-18" 81.660004 81.870003 81.139999 81.480003 673200 76.849358
"2018-06-19" 80.949997 81.040001 79.290001 80.169998 621600 75.6138
"2018-06-20" 80.349998 80.480003 79.290001 80 635600 75.453453
"2018-06-21" 79.82 79.82 77.5 77.879997 663500 73.453941
