"Index" "LEN.Open" "LEN.High" "LEN.Low" "LEN.Close" "LEN.Volume" "LEN.Adjusted"
"2011-07-15" 17.640118 17.640118 17.374632 17.44346 3150259 16.073492
"2011-07-18" 17.404131 17.44346 16.853491 17.079645 4230008 15.738247
"2011-07-19" 17.325466 18.279253 17.325466 18.210423 7344062 16.780222
"2011-07-20" 18.239922 18.239922 18.043264 18.082596 3234162 16.662428
"2011-07-21" 18.269421 18.436579 18.082596 18.318584 3388339 16.879883
"2011-07-22" 18.348083 18.348083 18.013765 18.289085 2246350 16.852697
"2011-07-25" 18.112095 18.220257 17.944937 17.994101 2164074 16.580889
"2011-07-26" 17.964602 17.964602 17.620453 17.738445 3099714 16.345304
"2011-07-27" 17.669617 17.699116 17.040316 17.168142 4648809 15.819797
"2011-07-28" 17.148476 18.180923 17.148476 17.345133 4663759 15.982884
"2011-07-29" 17.128811 17.689281 17.030481 17.394297 3471631 16.028187
"2011-08-01" 17.610619 17.699116 17.089479 17.276302 2960487 15.919463
"2011-08-02" 17.050146 17.227139 16.656834 16.6765 4455070 15.366766
"2011-08-03" 16.715832 17.010817 16.076696 16.774828 5002013 15.457364
"2011-08-04" 16.529007 16.578171 15.388397 15.408063 7299924 14.197948
"2011-08-05" 15.506391 15.732547 14.857424 15.172075 8494493 13.980494
"2011-08-08" 14.709931 14.955752 13.618486 13.903638 9072454 12.81168
"2011-08-09" 14.149459 14.483776 13.421829 14.434612 7687300 13.300949
"2011-08-10" 14.080629 14.178958 12.989184 13.097345 10154440 12.068711
"2011-08-11" 13.176008 14.011799 12.881023 13.795477 6635417 12.712011
"2011-08-12" 13.923304 14.198623 13.638151 13.854474 4050203 12.766373
"2011-08-15" 13.933137 14.719764 13.883972 14.6706 4890753 13.518406
"2011-08-16" 14.493609 14.778761 14.316618 14.46411 3911585 13.32813
"2011-08-17" 14.493609 14.680433 14.001967 14.159292 3690693 13.047254
"2011-08-18" 13.795477 13.795477 12.94002 13.077679 5789679 12.050587
"2011-08-19" 12.949853 13.244838 12.468043 12.507375 4641588 11.525075
"2011-08-22" 12.851524 12.920354 12.428712 12.497542 5387252 11.516015
"2011-08-23" 12.59587 12.753196 12.182891 12.497542 6609483 11.516015
"2011-08-24" 12.192724 12.949853 12.192724 12.920354 5200735 11.905619
"2011-08-25" 13.028515 13.441495 12.900688 13.176008 6858851 12.141195
"2011-08-26" 13.018682 13.66765 12.723697 13.352999 6758982 12.304289
"2011-08-29" 13.59882 14.119961 13.59882 14.100295 5817037 12.99289
"2011-08-30" 14.041298 14.729597 13.883972 14.414946 6230345 13.282828
"2011-08-31" 14.837758 15.034415 14.39528 14.454277 6224447 13.319069
"2011-09-01" 14.542773 14.729597 14.119961 14.139626 3693439 13.029135
"2011-09-02" 13.726647 13.962635 13.520157 13.647984 3177515 12.576101
"2011-09-06" 13.126844 13.716814 13.028515 13.569322 3811919 12.503618
"2011-09-07" 13.834808 14.159292 13.59882 14.080629 4501954 12.974771
"2011-09-08" 14.001967 14.365782 13.588987 13.716814 4771459 12.639529
"2011-09-09" 13.431662 13.52999 12.930187 13.254671 6860072 12.213682
"2011-09-12" 13.038348 13.343166 12.900688 13.284169 4313300 12.240862
"2011-09-13" 13.294002 13.480826 13.038348 13.107178 3628249 12.077772
"2011-09-14" 13.225172 13.716814 13.00885 13.490659 3690591 12.431132
"2011-09-15" 13.697148 13.716814 13.235005 13.618486 3190024 12.548923
"2011-09-16" 13.657817 13.913471 13.451327 13.569322 5163512 12.503618
"2011-09-19" 13.73648 14.414946 13.657817 14.228122 7911243 13.110675
"2011-09-20" 14.346116 14.513274 13.815143 13.864307 5046863 12.775436
"2011-09-21" 13.834808 14.25762 13.657817 13.66765 5939077 12.594224
"2011-09-22" 13.480826 13.559489 12.694199 12.920354 7979484 11.905619
"2011-09-23" 12.989184 13.431662 12.87119 13.176008 4174988 12.141195
"2011-09-26" 13.284169 13.726647 12.900688 13.677483 4586060 12.603286
"2011-09-27" 13.992134 14.159292 13.333333 13.480826 5250161 12.422072
"2011-09-28" 13.480826 13.59882 13.028515 13.097345 4204278 12.068711
"2011-09-29" 13.431662 14.001967 13.274336 14.001967 6852139 12.902286
"2011-09-30" 13.824975 13.824975 13.294002 13.313668 5409525 12.268043
"2011-10-03" 13.185841 13.470993 12.517207 12.52704 4359574 11.543196
"2011-10-04" 12.281219 12.979351 11.93707 12.969518 7424100 11.950917
"2011-10-05" 13.058014 13.716814 12.763029 13.588987 5229007 12.521736
"2011-10-06" 13.59882 14.110128 13.421829 14.070796 3745306 12.965708
"2011-10-07" 14.218289 14.336283 13.628319 13.883972 4874583 12.793555
"2011-10-10" 14.228122 14.73943 14.159292 14.73943 4028134 13.581831
"2011-10-11" 14.582104 15.004916 14.503441 14.73943 3206906 13.581831
"2011-10-12" 14.945919 15.39823 14.709931 15.034415 5814392 13.853645
"2011-10-13" 14.936087 15.368732 14.591937 14.916421 6629315 13.74492
"2011-10-14" 15.142576 15.309735 14.719764 15.054081 4409204 13.871766
"2011-10-17" 14.936087 15.024582 14.287119 14.32645 3807851 13.235866
"2011-10-18" 14.296952 15.978368 14.119961 15.653884 10494321 14.462247
"2011-10-19" 16.027533 16.086529 15.211406 15.299902 9289583 14.135214
"2011-10-20" 15.250737 15.948869 14.621436 15.821042 9263039 14.61668
"2011-10-21" 15.988201 16.823992 15.978368 16.450344 9753132 15.198084
"2011-10-24" 16.529007 16.961653 16.391348 16.735497 5485495 15.461524
"2011-10-25" 16.391348 16.568338 15.683382 15.722714 7950194 14.52584
"2011-10-26" 16.047197 16.312683 15.663717 16.204523 5119985 14.970972
"2011-10-27" 16.745329 17.118977 16.214355 16.902655 6028369 15.615959
"2011-10-28" 16.735497 16.902655 16.381514 16.764996 5501868 15.488776
"2011-10-31" 16.489676 16.686333 16.253687 16.263519 3727508 15.025473
"2011-11-01" 15.762045 16.076696 15.349066 15.526057 6137493 14.344152
"2011-11-02" 15.830875 16.391348 15.67355 16.234022 4645554 14.998228
"2011-11-03" 16.420847 16.873156 15.919371 16.78466 6567786 15.506951
"2011-11-04" 16.588003 17.000982 16.519175 16.88299 4578737 15.597792
"2011-11-07" 16.951818 17.354965 16.735497 17.197639 6147358 15.888486
"2011-11-08" 17.3353 17.856441 17.26647 17.728615 7334197 16.379044
"2011-11-09" 17.197639 17.374632 16.519175 16.656834 6878683 15.388848
"2011-11-10" 16.873156 17.492624 16.833824 17.394297 7165579 16.070171
"2011-11-11" 17.512291 17.885939 17.315634 17.807276 5524039 16.45171
"2011-11-14" 17.689281 17.817108 17.423796 17.620453 3351320 16.27911
"2011-11-15" 17.453295 17.895773 17.295969 17.738445 4063118 16.388126
"2011-11-16" 17.502459 18.505407 17.404131 18.062929 7705809 16.687912
"2011-11-17" 18.092428 18.30875 17.531958 17.817108 6000707 16.460796
"2011-11-18" 17.718781 17.846607 17.217306 17.374632 6972552 16.052006
"2011-11-21" 17.069813 17.217306 16.823992 17.030481 5389185 15.734054
"2011-11-22" 16.420847 17.05998 16.312683 16.804325 15513521 15.525109
"2011-11-23" 16.578171 16.617502 16.145527 16.165192 10460964 14.934633
"2011-11-25" 16.047197 16.538839 16.037365 16.165192 2401849 14.934633
"2011-11-28" 16.637169 16.902655 16.371681 16.50934 8584700 15.252585
"2011-11-29" 16.647001 17.000982 16.40118 16.735497 6193022 15.461524
"2011-11-30" 17.600786 18.161259 17.207474 18.102262 8534867 16.724253
"2011-12-01" 18.013765 18.377581 17.817108 18.141594 5579465 16.760586
"2011-12-02" 18.348083 18.593904 18.053097 18.102262 5469833 16.724253
"2011-12-05" 18.47591 19.036383 18.367748 18.95772 9273515 17.514582
"2011-12-06" 18.938053 19.272369 18.770895 18.947886 7834561 17.505503
"2011-12-07" 18.849558 19.459194 18.849558 19.272369 9182188 17.805283
"2011-12-08" 19.115044 19.174042 18.58407 18.702065 5941009 17.278399
"2011-12-09" 18.820059 19.360865 18.731564 19.311701 5169411 17.841623
"2011-12-12" 18.977385 19.272369 18.711899 19.203541 5784798 17.74169
"2011-12-13" 19.321533 19.449362 18.318584 18.40708 6350657 17.005859
"2011-12-14" 18.269421 18.367748 17.905605 17.92527 4914958 16.56073
"2011-12-15" 18.180923 18.456244 18.053097 18.092428 5498004 16.715157
"2011-12-16" 18.230087 18.633236 18.20059 18.456244 6061930 17.051283
"2011-12-19" 18.623402 18.829891 18.141594 18.20059 6394286 16.81509
"2011-12-20" 18.613569 19.410028 18.613569 19.351032 5946908 17.877956
"2011-12-21" 19.449362 19.72468 19.075712 19.646017 7326875 18.150488
"2011-12-22" 19.79351 19.852507 19.213373 19.252705 4165530 17.787111
"2011-12-23" 19.449362 19.449362 18.751228 19.046213 4021523 17.596338
"2011-12-27" 19.006884 19.154375 18.918386 18.977385 2531211 17.532753
"2011-12-28" 18.977385 19.105211 18.515242 18.662733 2186855 17.242052
"2011-12-29" 18.780727 19.547689 18.780727 19.528025 3671777 18.041471
"2011-12-30" 19.498526 19.646017 19.321533 19.321533 1919384 17.850706
"2012-01-03" 19.734512 20.255653 19.547689 19.557522 5370370 18.068722
"2012-01-04" 19.528025 19.93117 19.233038 19.872173 3821276 18.359419
"2012-01-05" 19.675516 20.471975 19.301868 20.422812 6371912 18.868149
"2012-01-06" 20.363815 20.580137 20.049164 20.058996 4943027 18.532028
"2012-01-09" 20.235989 20.491642 20.167158 20.334316 4459342 18.786386
"2012-01-10" 20.589972 21.130777 20.285152 20.412979 9201511 18.859062
"2012-01-11" 20.6588 22.153393 20.619469 21.878073 15210557 20.21262
"2012-01-12" 21.278269 22.07473 21.160275 21.809242 9616040 20.149035
"2012-01-13" 21.494593 21.79941 21.170109 21.642084 5065982 19.994606
"2012-01-17" 21.9764 22.045231 21.091446 21.661751 7451457 20.01277
"2012-01-18" 21.602753 22.723698 21.474926 22.615536 9325178 20.893948
"2012-01-19" 22.389381 22.615536 22.123894 22.271385 8332179 20.575993
"2012-01-20" 22.241888 22.359882 21.533922 21.69125 6990756 20.040022
"2012-01-23" 21.838741 22.07473 21.288101 21.386431 6863835 19.758406
"2012-01-24" 21.189774 22.035398 21.052114 21.996067 7895276 20.321638
"2012-01-25" 21.986235 22.704031 21.730579 22.418879 7795915 20.749365
"2012-01-26" 22.586037 22.723698 21.701082 21.760078 6263805 20.139627
"2012-01-27" 21.642084 22.143559 21.396263 21.907572 6585685 20.276136
"2012-01-30" 21.612585 21.848574 21.425762 21.769913 3920027 20.148726
"2012-01-31" 22.133726 22.369715 20.973452 21.130777 6454289 19.55719
"2012-02-01" 21.376598 21.622419 21.130777 21.465094 5060897 19.866611
"2012-02-02" 21.543756 21.69125 21.130777 21.376598 4063220 19.784702
"2012-02-03" 21.907572 23.077679 21.86824 22.949854 8059623 21.240803
"2012-02-06" 22.684366 22.900688 22.084562 22.310719 5350946 20.649261
"2012-02-07" 22.202557 22.782694 22.123894 22.379547 5188429 20.712965
"2012-02-08" 22.418879 23.018682 22.182892 22.979351 6279365 21.268099
"2012-02-09" 23.136677 23.421829 22.6647 23.343166 6377912 21.604828
"2012-02-10" 22.822025 23.235004 22.772861 22.959684 6423779 21.249901
"2012-02-13" 23.185841 23.697147 23.058014 23.559488 6685656 21.805037
"2012-02-14" 23.461161 23.677483 23.107178 23.402163 5781950 21.659422
"2012-02-15" 23.539824 23.94297 23.087511 23.166176 7778321 21.441013
"2012-02-16" 23.176008 23.500492 22.713863 23.018682 5980570 21.304499
"2012-02-17" 22.969519 23.195675 22.753197 22.969519 4052135 21.259003
"2012-02-21" 22.989183 23.195675 21.986235 22.153393 5825986 20.503645
"2012-02-22" 22.192724 22.418879 21.642084 21.720747 6737218 20.103224
"2012-02-23" 21.730579 22.45821 21.671583 22.281219 5287180 20.62196
"2012-02-24" 22.428713 22.625368 21.819077 22.005899 4223194 20.367149
"2012-02-27" 21.769913 22.772861 21.760078 22.55654 4995301 20.876778
"2012-02-28" 22.517206 22.586037 21.937071 22.133726 4829631 20.485445
"2012-02-29" 22.143559 23.352999 22.114061 22.989183 9228767 21.277205
"2012-03-01" 23.126844 23.39233 22.772861 22.989183 5470341 21.277205
"2012-03-02" 22.851524 23.067846 22.369715 22.566372 4187599 20.885883
"2012-03-05" 22.45821 22.831858 22.271385 22.477877 3065238 20.80397
"2012-03-06" 22.173058 22.261555 21.828909 21.986235 4223703 20.348942
"2012-03-07" 22.025564 23.352999 22.025564 23.225172 8964753 21.495615
"2012-03-08" 23.411997 24.670601 23.372665 24.277287 8993331 22.469381
"2012-03-09" 24.680433 25.565388 24.621435 25.024582 9455964 23.161032
"2012-03-12" 25.181908 25.496559 24.926254 25.113077 5118256 23.242926
"2012-03-13" 25.211407 26.302853 25.211407 26.243855 6619653 24.289501
"2012-03-14" 26.312683 26.548674 25.771877 25.929205 6950483 23.998285
"2012-03-15" 25.929205 26.558504 25.693214 26.440512 8727589 24.471516
"2012-03-16" 26.617502 26.617502 25.909538 26.12586 6678232 24.180288
"2012-03-19" 26.214355 26.371681 25.604719 26.106195 7271042 24.162096
"2012-03-20" 25.899706 26.106195 25.57522 25.988201 4288689 24.052885
"2012-03-21" 26.145527 26.470011 25.811209 26.175026 4948925 24.225796
"2012-03-22" 25.889872 25.998034 25.417896 25.683382 3742052 23.770767
"2012-03-23" 25.063913 25.929205 24.591936 25.427729 11342093 23.534149
"2012-03-26" 25.840708 25.958702 25.073746 25.958702 8340926 24.025583
"2012-03-27" 26.666668 27.807276 26.568338 27.168142 17016647 25.144962
"2012-03-28" 27.148476 27.551622 26.833824 27.207474 7889784 25.181364
"2012-03-29" 27.000982 27.000982 26.33235 26.755161 7171274 24.762728
"2012-03-30" 26.804325 26.981318 26.430677 26.725664 7060319 24.735428
"2012-04-02" 26.50934 26.558504 26.116028 26.12586 6505241 24.180288
"2012-04-03" 26.135693 26.342182 25.762045 26.322517 8908310 24.362307
"2012-04-04" 25.919371 26.283186 25.57522 26.194691 7447389 24.244001
"2012-04-05" 26.05703 26.352016 25.57522 25.811209 6492426 23.889074
"2012-04-09" 25.388397 26.037365 25.231071 25.978369 6398252 24.043785
"2012-04-10" 25.85054 26.194691 24.060965 24.090462 11077673 22.296471
"2012-04-11" 24.483776 25.683382 24.483776 25.319567 7498544 23.434042
"2012-04-12" 25.309734 26.066862 25.093412 26.05703 6088372 24.116592
"2012-04-13" 26.293018 26.352016 25.319567 25.67355 5449391 23.761665
"2012-04-16" 26.037365 26.460176 25.181908 25.358898 4932348 23.470451
"2012-04-17" 25.57522 25.801376 25.378565 25.39823 3980640 23.506851
"2012-04-18" 25.073746 25.39823 24.749264 25.122911 4564499 23.252031
"2012-04-19" 25.152409 25.408064 23.992134 24.444445 7980602 22.624092
"2012-04-20" 24.552607 25.663717 24.375614 25.339233 6523343 23.45224
"2012-04-23" 24.788593 24.857424 23.893805 24.306786 7330028 22.531658
"2012-04-24" 24.405113 25.162243 24.237955 24.847591 4766882 23.032961
"2012-04-25" 25.103245 25.585054 24.877089 25.46706 3490954 23.607189
"2012-04-26" 25.860374 26.971485 25.67355 26.922321 8530291 24.956179
"2012-04-27" 27.168142 28.239922 26.99115 27.935102 8074777 25.894995
"2012-04-30" 27.728615 27.856441 27.089479 27.276302 3819242 25.284306
"2012-05-01" 27.286137 28.269421 26.88299 27.787611 4827394 25.75828
"2012-05-02" 27.571287 29.577188 27.571287 28.534906 12853253 26.450996
"2012-05-03" 28.593904 28.85939 27.92527 27.974436 4854243 25.931459
"2012-05-04" 27.807276 28.348083 27.374632 27.649952 5998266 25.630672
"2012-05-07" 27.571287 28.092428 27.482794 27.895773 5249652 25.85854
"2012-05-08" 27.581121 27.738445 26.381514 27.44346 7765202 25.439255
"2012-05-09" 27.040316 28.692232 26.725664 28.456244 10012060 26.37808
"2012-05-10" 28.711899 28.908554 27.54179 27.630285 6754711 25.612438
"2012-05-11" 27.26647 28.416912 26.951818 27.974436 4532261 25.931459
"2012-05-14" 27.787611 28.672565 27.787611 27.895773 5358675 25.85854
"2012-05-15" 27.935102 29.439528 27.433628 28.672565 10856068 26.5786
"2012-05-16" 29.06588 29.61652 28.6824 28.780727 8992924 26.678867
"2012-05-17" 28.810226 29.046213 26.361849 26.440512 11726315 24.509558
"2012-05-18" 26.568338 26.597837 24.975418 25.74238 11124455 23.86241
"2012-05-21" 25.781712 26.696165 25.201572 26.558504 6200242 24.618927
"2012-05-22" 26.597837 27.640118 26.558504 27.148476 6735083 25.165815
"2012-05-23" 26.951818 28.003933 26.60767 27.935102 8324857 25.894995
"2012-05-24" 28.013765 28.515242 27.197639 27.787611 8566700 25.75828
"2012-05-25" 27.885939 28.0236 27.482794 27.728615 4471139 25.703581
"2012-05-29" 28.0236 28.348083 27.551622 28.269421 5056016 26.204891
"2012-05-30" 27.92527 27.92527 26.293018 26.371681 9073166 24.445751
"2012-05-31" 26.312683 27.227139 25.516224 26.833824 8409675 24.874142
"2012-06-01" 25.791544 25.939035 24.159292 24.60177 16069007 22.805099
"2012-06-04" 24.690266 24.778761 23.087511 23.284168 14540354 21.583715
"2012-06-05" 23.244839 25.093412 23.21534 24.847591 12081045 23.032961
"2012-06-06" 25.211407 26.40118 25.152409 25.85054 9617464 23.962669
"2012-06-07" 26.381514 26.794495 25.516224 25.604719 8596701 23.734802
"2012-06-08" 24.778761 26.155359 24.759094 26.106195 5783882 24.199654
"2012-06-11" 26.361849 26.489676 24.877089 24.916422 4333132 23.096771
"2012-06-12" 25.01475 25.368732 24.70993 25.152409 5498817 23.315527
"2012-06-13" 25.201572 25.201572 23.972467 24.247787 9126660 22.476965
"2012-06-14" 24.346115 25.309734 24.296951 25.122911 7749845 23.288179
"2012-06-15" 25.319567 25.594887 24.877089 25.46706 4658369 23.607189
"2012-06-18" 25.319567 26.666668 25.280235 26.519175 8489713 24.582474
"2012-06-19" 26.686333 27.010817 26.352016 26.578171 6590262 24.637161
"2012-06-20" 26.637169 27.040316 26.175026 26.460176 6024708 24.527786
"2012-06-21" 26.578171 26.696165 25.624386 25.653885 7348334 23.780373
"2012-06-22" 25.968534 26.214355 25.339233 25.929205 4250755 24.035591
"2012-06-25" 25.762045 26.440512 25.358898 26.135693 7330231 24.226992
"2012-06-26" 26.361849 27.620453 26.352016 26.932154 10943835 24.96529
"2012-06-27" 28.033432 28.947886 27.571287 28.220257 18135754 26.159327
"2012-06-28" 28.043264 28.908554 27.866274 28.869223 6883056 26.760895
"2012-06-29" 29.478859 30.412979 29.124878 30.393314 8231293 28.173683
"2012-07-02" 30.619469 30.678467 29.754179 30.580137 6409134 28.346869
"2012-07-03" 30.668633 30.727631 30.304817 30.530973 2725865 28.301291
"2012-07-05" 30.422812 31.052114 30.176991 30.973452 4958078 28.711451
"2012-07-06" 30.560472 31.366764 30.285152 31.278269 5665910 28.994007
"2012-07-09" 31.071779 31.268436 30.580137 30.943953 7871478 28.720226
"2012-07-10" 31.219273 31.347099 29.685349 30 7887852 27.84411
"2012-07-11" 30.353983 30.353983 29.301868 29.478859 6890480 27.360416
"2012-07-12" 29.360865 30.845625 29.154375 30.540806 6772101 28.346045
"2012-07-13" 30.884956 31.288101 30.403147 30.501474 6006402 28.309546
"2012-07-16" 30.560472 31.091446 30.009832 30.86529 3520040 28.647215
"2012-07-17" 31.052114 31.052114 30 30.629301 6026844 28.42819
"2012-07-18" 30.550638 31.219273 29.587021 29.872173 6852749 27.72547
"2012-07-19" 29.842674 30.078663 29.016716 29.813175 8321704 27.67071
"2012-07-20" 29.596853 30.825958 29.596853 30.324484 5503597 28.145275
"2012-07-23" 29.754179 30.668633 29.655851 30.324484 4747153 28.145275
"2012-07-24" 30.27532 30.717796 29.400196 29.754179 4785188 27.615952
"2012-07-25" 29.980333 30.157326 28.466078 28.554571 6321469 26.502552
"2012-07-26" 29.13471 29.852507 28.967552 29.685349 5739745 27.552063
"2012-07-27" 29.852507 30.27532 28.85939 29.832842 4849971 27.688963
"2012-07-30" 29.773846 30.127827 28.800392 29.06588 4147733 26.97711
"2012-07-31" 29.085546 29.419863 28.574238 28.721731 4781832 26.6577
"2012-08-01" 28.908554 29.282204 28.367748 28.485743 4521480 26.438677
"2012-08-02" 28.289085 29.233038 28.033432 29.095379 5488952 27.004498
"2012-08-03" 29.498526 29.872173 28.928221 29.587021 6456119 27.460819
"2012-08-06" 29.695183 29.990168 29.006884 29.203541 3338404 27.104883
"2012-08-07" 29.410028 29.990168 28.770895 29.862341 4147631 27.716337
"2012-08-08" 29.665684 30.245821 29.272369 30.196657 3852498 28.02663
"2012-08-09" 30.127827 31.297935 30.127827 30.963617 5437899 28.738474
"2012-08-10" 30.963617 31.012783 30.245821 30.678467 3202635 28.47382
"2012-08-13" 30.707966 30.993116 30.137659 30.707966 4422119 28.501192
"2012-08-14" 30.924288 31.327435 30.609636 30.75713 3520040 28.546825
"2012-08-15" 30.747295 31.071779 30.38348 30.806293 3024965 28.592461
"2012-08-16" 30.776794 31.996067 30.521141 31.86824 5704150 29.578096
"2012-08-17" 32.173058 32.261555 31.484758 32.192722 3669234 29.879257
"2012-08-20" 32.173058 32.202557 30.924288 31.347099 4298961 29.094402
"2012-08-21" 31.435595 31.819077 30.550638 30.6588 6096813 28.455566
"2012-08-22" 31.081614 32.182892 31.032448 31.809242 7425931 29.523325
"2012-08-23" 31.612585 32.163223 31.435595 31.494593 4243636 29.231297
"2012-08-24" 31.465094 32.300884 31.337267 32.08456 4029456 29.778872
"2012-08-27" 32.202557 32.25172 31.406096 31.474926 3507633 29.213043
"2012-08-28" 31.474926 32.035397 31.425762 31.730579 3934366 29.450319
"2012-08-29" 31.671583 31.956736 31.533922 31.681416 2784444 29.404694
"2012-08-30" 31.583088 31.760078 30.924288 31.563421 2597418 29.295174
"2012-08-31" 31.897738 32.25172 31.366764 31.887905 2708373 29.59634
"2012-09-04" 31.858406 32.586037 31.632252 32.310719 3176396 29.988771
"2012-09-05" 32.241886 32.497543 31.986235 32.330383 3053237 30.00703
"2012-09-06" 32.556538 33.628319 32.44838 33.510323 5691742 31.102165
"2012-09-07" 33.569321 33.647984 32.949852 33.362831 3427595 30.965273
"2012-09-10" 33.3825 33.431664 32.576206 32.635201 4907534 30.289934
"2012-09-11" 32.586037 32.979351 32.340218 32.527039 4925738 30.189539
"2012-09-12" 32.743362 33.94297 32.743362 33.94297 6172376 31.503716
"2012-09-13" 33.893806 34.847591 33.244839 34.53294 4968452 32.051304
"2012-09-14" 35.073746 36.135693 34.975418 35.860374 6580193 33.283325
"2012-09-17" 35.899704 35.998032 34.975418 35.339233 4020811 32.799656
"2012-09-18" 35.29007 35.880039 34.739429 34.995083 3796868 32.480221
"2012-09-19" 34.955753 36.066864 34.87709 35.653885 5067406 33.091675
"2012-09-20" 35.398232 36.066864 35.162243 35.988201 4996318 33.401981
"2012-09-21" 36.273354 37.246803 36.125858 36.882988 8735827 34.232475
"2012-09-24" 37.630283 37.630283 35.437561 36.342182 14165488 33.730518
"2012-09-25" 36.214355 36.882988 35.565388 35.653885 8882173 33.091675
"2012-09-26" 35.457226 36.175026 33.697147 34.060963 10066063 31.613235
"2012-09-27" 33.913471 35.08358 33.677483 34.670601 5800561 32.17907
"2012-09-28" 34.424778 34.591938 34.100296 34.188789 3694354 31.731888
"2012-10-01" 34.680431 34.749264 33.94297 34.070797 3248807 31.622374
"2012-10-02" 34.523106 34.552605 33.824974 34.405113 5400168 31.932663
"2012-10-03" 34.444443 36.882988 34.444443 36.78466 8970449 34.141197
"2012-10-04" 36.804325 36.932152 36.106194 36.882988 7253651 34.232475
"2012-10-05" 37.246803 37.58112 37.010815 37.286137 5970705 34.606644
"2012-10-08" 37.138641 37.423794 36.764996 36.981319 5878260 34.323719
"2012-10-09" 36.863323 36.922321 36.047199 36.22419 5516411 33.620998
"2012-10-10" 36.155357 36.882988 36.047199 36.165192 4106036 33.566242
"2012-10-11" 36.371681 36.381516 34.778763 35.12291 5501563 32.634373
"2012-10-12" 35.29007 35.398232 34.660767 35.162243 6651383 32.670914
"2012-10-15" 35.260571 36.529007 35.191738 36.430679 4148038 33.849476
"2012-10-16" 36.666668 36.735497 35.811211 36.696163 3849243 34.096142
"2012-10-17" 37.3353 38.289085 37.16814 37.492626 7203920 34.83617
"2012-10-18" 37.443462 38.072762 37.423794 38.033432 4604569 35.338673
"2012-10-19" 37.994099 38.593903 37.669617 38.082596 8538122 35.384338
"2012-10-22" 37.876106 38.338249 37.16814 37.54179 3745611 34.881847
"2012-10-23" 37.000984 37.413963 36.627335 37.118977 3988369 34.488991
"2012-10-24" 37.236973 37.905605 37.089478 37.561455 3713372 34.900127
"2012-10-25" 38.003933 38.161259 36.23402 36.882988 4941705 34.269733
"2012-10-26" 36.764996 37.020649 35.791546 36.40118 3746120 33.82206
"2012-10-31" 36.804325 37.325466 36.05703 36.843658 3411527 34.2332
"2012-11-01" 37.000984 37.935104 36.873158 37.649952 3949723 34.982349
"2012-11-02" 37.856441 38.328419 36.637169 36.686333 4178751 34.087002
"2012-11-05" 36.676498 38.043266 36.470009 37.974434 3539363 35.28384
"2012-11-06" 37.994099 38.348083 37.571289 38.239922 5311384 35.530525
"2012-11-07" 37.679447 38.672565 37.561455 38.397247 6254957 35.676712
"2012-11-08" 38.446411 38.446411 37.325466 37.767944 4379202 35.091991
"2012-11-09" 37.561455 38.239922 36.076694 37.472961 7974704 34.817909
"2012-11-12" 37.708946 38.062931 35.703049 35.771877 7180732 33.237358
"2012-11-13" 35.46706 36.479843 35.181908 35.604721 6710675 33.082039
"2012-11-14" 35.909538 35.939037 34.346115 34.424778 6892718 31.985693
"2012-11-15" 34.346115 35.299904 33.353001 34.31662 9398707 31.885202
"2012-11-16" 34.405113 35.85054 34.247787 35.526058 7013639 33.008942
"2012-11-19" 36.165192 36.912487 35.67355 36.194691 5598382 33.630203
"2012-11-20" 36.499508 37.856441 36.391346 37.463127 6977840 34.808762
"2012-11-21" 37.492626 38.151424 37.227139 37.679447 4104714 35.009769
"2012-11-23" 37.826942 38.200588 37.286137 38.033432 1253351 35.338673
"2012-11-26" 37.689281 38.082596 37.3353 37.895771 6093152 35.210754
"2012-11-27" 37.935104 38.643066 37.777779 38.072762 4892075 35.37521
"2012-11-28" 37.807278 38.190758 36.823994 37.738445 5579974 35.064575
"2012-11-29" 37.885941 38.328419 37.325466 37.590954 4381948 34.927532
"2012-11-30" 37.610619 37.699116 36.932152 37.404129 10821999 34.753944
"2012-12-03" 37.669617 37.758114 37.138641 37.177975 4631621 34.543812
"2012-12-04" 37.640118 37.738445 36.902657 37.148476 5657063 34.516411
"2012-12-05" 37.15831 37.236973 35.427731 35.811211 5948230 33.273895
"2012-12-06" 35.526058 36.165192 34.91642 35.68338 5105035 33.155117
"2012-12-07" 35.830875 36.420845 35.526058 36.076694 3155344 33.520569
"2012-12-10" 36.086529 36.381516 35.565388 35.988201 2478429 33.438351
"2012-12-11" 36.155357 36.519173 35.644051 35.801376 4821495 33.264763
"2012-12-12" 36.106194 37.502457 36.037365 37.236973 5130358 34.59864
"2012-12-13" 37.118977 37.423794 36.44051 36.578171 3306877 33.986507
"2012-12-14" 36.489677 36.814159 36.145527 36.686333 2987946 34.087002
"2012-12-17" 36.725662 38.151424 36.725662 38.151424 4122410 35.448307
"2012-12-18" 38.289085 39.056046 38.082596 39.046215 5451120 36.279694
"2012-12-19" 39.006882 39.213371 37.708946 38.613567 8068776 35.877682
"2012-12-20" 38.456245 38.997051 38.033432 38.633236 4277197 35.895973
"2012-12-21" 38.112095 38.141594 37.3353 37.817108 5511937 35.137676
"2012-12-24" 37.728615 38.210423 37.55162 37.640118 1273589 34.973213
"2012-12-26" 37.826942 38.180923 37.345135 37.37463 2601689 34.726536
"2012-12-27" 37.512291 37.856441 36.40118 37.443462 4035253 34.790508
"2012-12-28" 37.089478 37.423794 36.755161 36.99115 2225094 34.370239
