"Index" "KMB.Open" "KMB.High" "KMB.Low" "KMB.Close" "KMB.Volume" "KMB.Adjusted"
"2011-08-04" 61.505272 61.744965 60.42186 60.441036 4287877 40.586323
"2011-08-05" 61.265579 61.754555 60.057526 61.42857 4901266 41.249454
"2011-08-08" 60.699905 61.553211 60.201344 60.268456 6692097 40.470421
"2011-08-09" 60.930012 61.744965 58.485138 61.591564 6860437 41.358891
"2011-08-10" 61.447746 61.85043 59.837009 59.990414 8106613 40.283718
"2011-08-11" 60.354748 62.531158 60.115051 61.936722 4644166 41.590672
"2011-08-12" 62.454456 62.694153 61.658676 62.454456 3268241 41.938343
"2011-08-15" 62.857143 63.470757 62.559921 63.374882 3081022 42.556393
"2011-08-16" 63.192715 63.681686 62.87632 63.365292 3149130 42.549965
"2011-08-17" 63.451584 63.930969 62.81879 63.25024 2902043 42.472698
"2011-08-18" 62.627037 63.02972 61.994247 62.885906 4121414 42.228058
"2011-08-19" 62.559921 63.394054 62.425694 62.6558 3386934 42.07354
"2011-08-22" 63.46117 63.566635 62.464046 63.058483 3032835 42.343933
"2011-08-23" 63.595398 64.515823 63.29818 64.487061 3534101 43.303242
"2011-08-24" 64.352829 65.196548 64.093964 65.129433 3140056 43.734596
"2011-08-25" 65.186958 65.196548 64.276131 64.525406 8226141 43.328979
"2011-08-26" 64.276131 65.139023 63.46117 65.033554 3832816 43.670216
"2011-08-29" 65.397888 65.666344 65.139023 65.608818 6176959 44.056496
"2011-08-30" 65.244484 65.944389 64.765099 65.695107 3473816 44.114433
"2011-08-31" 65.819748 66.529243 65.810165 66.308723 4427118 44.526478
"2011-09-01" 66.203262 66.759346 65.906036 65.944389 3060266 44.281834
"2011-09-02" 65.10067 65.762222 64.956856 65.32119 2312435 43.86335
"2011-09-06" 64.333656 65.54171 64.189835 65.445831 3451600 43.947044
"2011-09-07" 65.417068 65.838928 65.148613 65.656761 2707211 44.545494
"2011-09-08" 65.570473 66.27037 65.273247 65.30201 3516474 44.304802
"2011-09-09" 65.014381 65.052734 64.084373 64.45829 2855630 43.73238
"2011-09-12" 64.132309 64.602112 63.557049 64.47747 2955653 43.745399
"2011-09-13" 64.439117 64.89933 63.978909 64.717163 2145138 43.908012
"2011-09-14" 65.11026 66.021095 64.295303 65.397888 2424766 44.369862
"2011-09-15" 65.656761 65.925217 65.254074 65.925217 2597279 44.727627
"2011-09-16" 66.069031 66.999039 65.953979 66.903168 3404873 45.391132
"2011-09-19" 66.021095 67.114098 66.001915 67.008629 3105115 45.462685
"2011-09-20" 67.094917 67.98658 66.91275 67.54554 3324563 45.826954
"2011-09-21" 67.593483 67.9674 66.385429 66.433365 3364718 45.072395
"2011-09-22" 65.407478 66.510071 65.033554 66.347076 5747869 45.013844
"2011-09-23" 66.395012 67.114098 65.656761 67.085335 3678035 45.514732
"2011-09-26" 67.238731 67.929054 67.114098 67.881111 3015939 46.05463
"2011-09-27" 68.139984 68.820709 67.900291 68.245445 3488835 46.301815
"2011-09-28" 67.325027 68.063278 66.855225 66.941513 3407168 45.417164
"2011-09-29" 67.679771 68.40844 67.583893 68.293381 4816574 46.334343
"2011-09-30" 68.120804 68.696068 68.044106 68.082451 4162822 46.191227
"2011-10-03" 68.159157 68.437202 67.622246 67.746887 4629564 45.963558
"2011-10-04" 67.027802 67.622246 66.1745 67.478432 5215000 45.781422
"2011-10-05" 67.794823 68.015343 67.027802 67.440079 4509306 45.755413
"2011-10-06" 67.392136 68.082451 66.960693 68.053688 3210771 46.171726
"2011-10-07" 68.168747 68.494728 67.574303 68.034515 2928535 46.158703
"2011-10-10" 68.552254 68.734421 68.063278 68.705658 2508311 46.614056
"2011-10-11" 68.40844 68.705658 68.149567 68.504311 2334025 46.477436
"2011-10-12" 68.638542 69.300095 68.360497 69.022049 3253430 46.828701
"2011-10-13" 68.638542 68.897408 68.101631 68.456375 1978571 46.444939
"2011-10-14" 68.830299 69.185043 68.456375 68.945351 1987749 46.776676
"2011-10-17" 68.657715 69.223396 68.19751 68.283798 1703740 46.327824
"2011-10-18" 68.072868 69.319267 67.698944 68.820709 2279164 46.69212
"2011-10-19" 68.600189 69.012466 68.475548 68.61937 1742123 46.555511
"2011-10-20" 68.772774 69.213806 68.609779 68.744011 2307533 46.640076
"2011-10-21" 69.319267 70.21093 69.213806 69.99041 3402370 47.48571
"2011-10-24" 67.9674 67.9674 66.212845 66.778526 7735305 45.306564
"2011-10-25" 66.883987 67.660591 66.634705 66.682648 3697122 45.241528
"2011-10-26" 67.35379 67.401726 66.442955 67.382553 3348239 45.716385
"2011-10-27" 68.024925 68.437202 67.209969 68.092041 3931693 46.197746
"2011-10-28" 68.044106 68.149567 67.372963 67.468842 2276243 45.774921
"2011-10-31" 67.114098 67.535957 66.778526 66.836052 2918940 45.3456
"2011-11-01" 65.877274 66.519653 65.695107 65.867691 3278775 44.688602
"2011-11-02" 66.500481 66.634705 65.781403 66.251198 1840269 44.948799
"2011-11-03" 66.634705 66.903168 66.107384 66.816872 1938520 45.332588
"2011-11-04" 66.4813 66.855225 66.155319 66.836052 1648253 45.3456
"2011-11-07" 66.634705 67.325027 66.423775 67.296265 1348912 45.657848
"2011-11-08" 67.746887 68.034515 67.13327 67.957817 1775290 46.106667
"2011-11-09" 67.257912 67.488014 66.548416 66.893578 2230351 45.384636
"2011-11-10" 67.507195 67.670181 66.92234 67.54554 1715109 45.826954
"2011-11-11" 67.98658 68.245445 67.938637 68.168747 1799592 46.249786
"2011-11-14" 67.929054 68.360497 67.651009 68.235855 2263101 46.295307
"2011-11-15" 68.293381 68.552254 67.948227 68.437202 1518921 46.431904
"2011-11-16" 67.890701 68.168747 67.372963 67.401726 2111554 45.729382
"2011-11-17" 67.257912 67.641418 66.682648 67.14286 3172076 45.553761
"2011-11-18" 67.478432 67.727707 67.12368 67.209969 3339999 45.599285
"2011-11-21" 66.308723 66.778526 66.155319 66.586769 9276025 45.176476
"2011-11-22" 66.69223 66.970276 66.27037 66.538834 1889916 45.143948
"2011-11-23" 66.155319 66.232025 65.484177 65.695107 2586536 44.571507
"2011-11-25" 65.484177 66.27037 65.455414 65.858101 1139999 44.682102
"2011-11-28" 66.70182 67.018219 66.538834 66.797699 2111554 45.319569
"2011-11-29" 66.749763 67.085335 66.548416 66.874397 2701892 45.371605
"2011-11-30" 68.015343 68.561844 67.833176 68.523491 3385056 46.490467
"2011-12-01" 68.302971 68.667305 68.101631 68.360497 2863557 46.37986
"2011-12-02" 68.791946 68.811119 67.689362 67.813995 2657668 46.009094
"2011-12-05" 68.523491 68.609779 67.305847 67.516777 2891405 45.80743
"2011-12-06" 67.622246 68.149567 67.33461 67.871521 2537202 46.048126
"2011-12-07" 67.046982 67.881111 66.855225 67.708534 2269359 46.396332
"2011-12-08" 67.535957 67.660591 66.788109 66.941513 2130119 45.87075
"2011-12-09" 67.008629 67.449661 67.008629 67.248322 2089129 46.080982
"2011-12-12" 67.075745 67.305847 66.577179 67.027802 1782278 45.929863
"2011-12-13" 67.075745 67.861938 67.075745 67.229149 2704082 46.067844
"2011-12-14" 67.315437 67.670181 67.219559 67.315437 2067852 46.126976
"2011-12-15" 67.631828 68.456375 67.449661 68.312561 2325786 46.810238
"2011-12-16" 68.581017 68.667305 67.97699 68.341324 3679913 46.829941
"2011-12-19" 68.331734 68.887825 68.111221 68.255035 1664732 46.770813
"2011-12-20" 68.744011 69.693192 68.485138 69.606903 3046812 47.697166
"2011-12-21" 69.817833 70.086288 69.56855 70.038353 2551074 47.99279
"2011-12-22" 70.047935 70.21093 69.674019 69.913712 1686322 47.907398
"2011-12-23" 70.182167 70.719078 69.961647 70.690315 1495036 48.439571
"2011-12-27" 70.651962 70.949188 70.354744 70.776604 1091500 48.498688
"2011-12-28" 70.843719 70.939598 70.316399 70.354744 1500877 48.209618
"2011-12-29" 70.63279 71.006714 70.536911 70.949188 1283829 48.616943
"2011-12-30" 70.517738 70.728668 70.278046 70.527328 1451647 48.327873
"2012-01-03" 70.910835 70.930008 70.162994 70.20134 2479837 48.104504
"2012-01-04" 70.268456 70.469795 69.78907 69.980827 2391078 47.953384
"2012-01-05" 69.99041 70.153404 69.511024 69.78907 2579548 47.821983
"2012-01-06" 69.721954 69.884949 69.443909 69.635666 2252776 47.716877
"2012-01-09" 69.827423 69.904121 69.463089 69.712364 2052624 47.769421
"2012-01-10" 70.162994 70.239693 69.769897 69.875359 2833205 47.881119
"2012-01-11" 69.865768 70.086288 69.443909 69.539787 2722439 47.651169
"2012-01-12" 69.539787 69.932884 69.376801 69.837006 2175385 47.854816
"2012-01-13" 69.683601 69.894531 69.348038 69.702782 2063471 47.762867
"2012-01-17" 70.239693 70.747841 70.20134 70.613617 2870753 48.387009
"2012-01-18" 70.661552 71.006714 70.488976 70.920425 2482549 48.59724
"2012-01-19" 70.949188 71.140938 70.604027 71.102592 2625648 48.722065
"2012-01-20" 71.093002 71.188881 70.230103 70.786194 3178855 48.505234
"2012-01-23" 70.776604 70.862892 70.239693 70.488976 2970255 48.30159
"2012-01-24" 68.993286 69.741135 67.881111 69.290504 6502792 47.480362
"2012-01-25" 68.600189 69.223396 68.331734 68.906998 4270355 47.217556
"2012-01-26" 68.887825 69.443909 68.705658 69.012466 2754563 47.289837
"2012-01-27" 69.012466 69.117928 68.159157 68.19751 2562860 46.731392
"2012-01-30" 68.044106 68.657715 67.593483 68.398849 3171346 46.86937
"2012-01-31" 68.523491 68.868645 68.360497 68.609779 2253193 47.013897
"2012-02-01" 68.676895 69.328857 68.61937 69.079575 2494022 47.335808
"2012-02-02" 69.280922 69.453499 68.983704 69.328857 1876670 47.506634
"2012-02-03" 69.597313 69.731544 69.089165 69.252159 1970540 47.454086
"2012-02-06" 69.185043 69.654839 69.089165 69.223396 1911923 47.434349
"2012-02-07" 69.050812 69.290504 68.782356 68.782356 2729010 47.132153
"2012-02-08" 68.954941 69.022049 68.552254 68.744011 2013407 47.105881
"2012-02-09" 68.744011 68.93576 68.456375 68.916588 1771431 47.224129
"2012-02-10" 68.71524 68.763184 68.427612 68.609779 2159219 47.013897
"2012-02-13" 68.916588 69.031639 68.696068 68.782356 1543014 47.132153
"2012-02-14" 68.600189 68.92617 68.302971 68.676895 2438221 47.059883
"2012-02-15" 68.350914 68.581017 68.111221 68.264618 2633784 46.777382
"2012-02-16" 68.552254 68.763184 68.312561 68.485138 2207822 46.928478
"2012-02-17" 68.839882 68.945351 68.360497 68.61937 2334443 47.02047
"2012-02-21" 68.61937 68.782356 68.245445 68.456375 1920267 46.908791
"2012-02-22" 68.763184 68.763184 68.015343 68.293381 2621581 46.797092
"2012-02-23" 68.139984 69.041229 68.130394 68.93576 2001621 47.237263
"2012-02-24" 68.887825 68.887825 68.370087 68.849472 2228578 47.178135
"2012-02-27" 68.552254 69.002876 68.533081 68.887825 1825146 47.204418
"2012-02-28" 69.012466 69.348038 68.801537 69.252159 2135438 47.454086
"2012-02-29" 69.213806 70.095879 69.185043 69.875359 3791409 47.881119
"2012-03-01" 69.760307 69.99041 68.897408 69.194633 2765306 47.414677
"2012-03-02" 69.434326 69.57814 69.175453 69.36721 1876983 47.532909
"2012-03-05" 69.376801 69.77948 69.36721 69.664429 2080576 47.736576
"2012-03-06" 69.472672 69.846596 69.415146 69.606903 2722647 47.697166
"2012-03-07" 68.945351 68.945351 68.322151 68.494728 3671360 47.418377
"2012-03-08" 68.801537 69.031639 68.628952 68.830299 2126468 47.650696
"2012-03-09" 68.945351 69.022049 68.686478 68.811119 1773934 47.637424
"2012-03-12" 68.71524 69.309685 68.71524 69.232979 2154734 47.929466
"2012-03-13" 69.376801 70.057526 69.376801 70.038353 2402655 48.487022
"2012-03-14" 69.99041 70.239693 69.549377 69.808243 2092154 48.327721
"2012-03-15" 69.769897 70.086288 69.520615 69.913712 2153586 48.400738
"2012-03-16" 69.904121 69.99041 69.645256 69.913712 2436761 48.400738
"2012-03-19" 69.827423 70.134232 69.57814 70 1508595 48.460476
"2012-03-20" 69.645256 70.450623 69.645256 70.364334 1832864 48.712688
"2012-03-21" 70.306808 70.604027 70.230103 70.393097 1509534 48.732613
"2012-03-22" 70.278046 70.498566 70.105469 70.335571 1930071 48.692783
"2012-03-23" 70.441032 70.536911 69.99041 70.115051 1676727 48.540123
"2012-03-26" 70.268456 70.690315 70.153404 70.661552 2346541 48.918465
"2012-03-27" 70.786194 70.882072 70.613617 70.64238 1698943 48.905174
"2012-03-28" 70.565674 70.872482 70.450623 70.85331 2161722 49.051224
"2012-03-29" 70.728668 70.901245 70.22052 70.795784 2552117 49.011379
"2012-03-30" 70.882072 71.323105 70.795784 70.843719 3153511 49.044579
"2012-04-02" 70.719078 71.754555 70.671143 71.495689 2537619 49.495934
"2012-04-03" 71.438156 71.658676 71.198463 71.371048 2016536 49.409634
"2012-04-04" 71.217644 71.629913 71.093002 71.160118 2818395 49.263618
"2012-04-05" 71.06424 71.342285 70.776604 71.303932 1625307 49.363182
"2012-04-09" 71.006714 71.169701 70.824547 70.977951 1492950 49.137505
"2012-04-10" 70.872482 70.977951 70.306808 70.498566 2092362 48.805614
"2012-04-11" 71.102592 71.102592 70.594437 70.891663 1929550 49.077774
"2012-04-12" 70.872482 71.188881 70.527328 71.112175 1611644 49.230415
"2012-04-13" 71.035477 71.706619 70.958771 71.28476 2083392 49.349903
"2012-04-16" 71.409393 71.850433 71.323105 71.649086 2021647 49.602123
"2012-04-17" 71.773727 72.387344 71.601151 72.387344 2546380 50.113224
"2012-04-18" 72.253113 72.636627 72.214767 72.540749 2075674 50.219425
"2012-04-19" 72.511986 72.64621 71.888779 72.166824 2367089 49.960548
"2012-04-20" 72.895493 73.911797 72.770851 73.317352 4053724 50.757061
"2012-04-23" 72.761269 73.585808 72.396935 73.489929 3519186 50.876522
"2012-04-24" 73.489929 75.484177 73.413231 75.455414 5798037 52.237228
"2012-04-25" 75.436241 75.944389 75.186958 75.484177 3693367 52.25713
"2012-04-26" 75.292427 75.982742 75.234901 75.781403 2447608 52.462906
"2012-04-27" 75.819748 75.819748 75.292427 75.436241 2693860 52.223949
"2012-04-30" 74.6884 75.282837 74.602112 75.234901 3567477 52.084564
"2012-05-01" 74.69799 75.627998 74.640457 75.052734 3496136 51.958447
"2012-05-02" 74.650047 75.417068 74.534996 75.30201 3710577 52.131023
"2012-05-03" 75.033554 75.762222 75.033554 75.493767 3140264 52.263763
"2012-05-04" 75.369125 75.74305 75.014381 75.062317 2481297 51.965084
"2012-05-07" 74.793861 75.934799 74.793861 75.74305 2860845 52.436344
"2012-05-08" 75.445831 75.944389 75.369125 75.627998 3361276 52.356697
"2012-05-09" 75.32119 76.510071 75.263664 76.260788 4198805 52.794781
"2012-05-10" 76.586769 76.634705 76.251198 76.452538 2548883 52.927525
"2012-05-11" 76.442955 76.490891 76.078621 76.116966 1742436 52.695183
"2012-05-14" 75.915627 76.462128 75.915627 76.251198 2391286 52.788128
"2012-05-15" 76.327904 76.548416 75.886864 76.404602 2724629 52.894329
"2012-05-16" 76.586769 76.70182 76.299133 76.471718 3079562 52.940784
"2012-05-17" 76.596359 76.644295 75.75264 75.75264 2066287 52.442982
"2012-05-18" 75.838928 76.289551 75.407478 75.580055 2565154 52.323502
"2012-05-21" 75.608818 75.627998 74.976028 75.397888 2618764 52.197399
"2012-05-22" 75.397888 75.810165 75.254074 75.436241 1945508 52.223949
"2012-05-23" 75.254074 75.551292 74.832214 75.254074 2024254 52.09782
"2012-05-24" 75.244484 76.078621 75.206139 75.944389 8068857 52.575726
"2012-05-25" 75.781403 76.423775 75.781403 76.184082 7587095 52.741669
"2012-05-29" 76.347076 76.577179 76.069031 76.471718 8443294 52.940784
"2012-05-30" 76.097794 76.625122 75.944389 75.992332 2193429 52.608913
"2012-05-31" 76.078621 76.462128 75.877274 76.078621 2420490 52.668655
"2012-06-01" 75.637581 75.74305 74.947266 75.052734 2431963 51.958447
"2012-06-04" 75.10067 75.637581 74.592522 75.608818 2584554 52.343414
"2012-06-05" 75.52253 76.001915 75.033554 75.982742 3960062 52.602287
"2012-06-06" 75.599236 76.941513 75.426651 76.92234 4527037 53.754711
"2012-06-07" 77.181206 77.468842 76.883987 77.277084 4522970 54.002586
"2012-06-08" 77.229149 77.98658 77.085335 77.852348 2440307 54.404606
"2012-06-11" 78.101631 78.312561 77.679771 77.794823 2616574 54.364407
"2012-06-12" 77.929054 78.149567 77.497604 78.149567 2552221 54.612289
"2012-06-13" 77.929054 78.350914 77.612656 78.283798 2330375 54.706123
"2012-06-14" 78.504311 79.175453 78.130394 79.165871 2570891 55.322502
"2012-06-15" 79.300095 79.511024 78.964523 79.079575 3402475 55.262215
"2012-06-18" 79.041229 79.376801 78.811119 79.376801 1763817 55.469913
"2012-06-19" 79.539787 79.894531 79.185043 79.77948 2397648 55.751278
"2012-06-20" 79.280922 79.424736 78.092041 78.245445 4618300 54.679298
"2012-06-21" 78.370087 78.456375 77.286674 77.382553 2975053 54.076294
"2012-06-22" 77.957817 78.226273 77.535957 78.024925 2081202 54.525219
"2012-06-25" 77.660591 77.957817 77.468842 77.660591 1681420 54.270607
"2012-06-26" 77.909874 78.523491 77.574303 78.302971 2211682 54.719498
"2012-06-27" 78.590607 78.92617 78.40844 78.485138 1935599 54.846817
"2012-06-28" 78.293381 79.185043 77.948227 79.156281 1980553 55.315838
"2012-06-29" 79.56855 80.316399 78.993286 80.316399 2536367 56.126537
"2012-07-02" 80.00959 80.441032 79.626076 80.441032 1998284 56.213631
"2012-07-03" 80.536911 80.709496 80.335571 80.536911 1523406 56.280605
"2012-07-05" 80.64238 80.738258 80.354744 80.63279 1658579 56.347614
"2012-07-06" 80.297218 80.757431 80.153404 80.450623 1380202 56.22031
"2012-07-09" 80.450623 80.872482 80.297218 80.824547 1583274 56.481617
"2012-07-10" 81.016296 81.275169 80.738258 81.275169 1983369 56.79652
"2012-07-11" 81.208054 81.399811 80.690315 80.872482 2208553 56.515121
"2012-07-12" 80.824547 81.093002 80.565674 80.85331 2356450 56.501732
"2012-07-13" 80.987534 81.831253 80.910835 81.697029 1672450 57.091351
"2012-07-16" 81.409393 82.205177 81.409393 81.687439 1504006 57.084625
"2012-07-17" 82.186005 82.588684 81.744965 82.281876 2091632 57.500027
"2012-07-18" 82.186005 82.694153 82.01342 82.521568 1687365 57.667538
"2012-07-19" 82.531158 82.684563 81.927132 82.339409 1893566 57.540226
"2012-07-20" 81.81208 82.24353 81.150528 81.332695 3398303 56.836735
"2012-07-23" 80.920425 81.59156 80.920425 81.208054 2364168 56.749641
"2012-07-24" 81.150528 81.246407 79.635666 80.047935 3428862 55.938931
"2012-07-25" 80.047935 80.594437 79.78907 79.961647 2589873 55.878635
"2012-07-26" 80.536911 82.694153 80.42186 82.186005 2962224 57.433044
"2012-07-27" 82.24353 84.074783 81.744965 83.720039 3375878 58.505051
"2012-07-30" 83.528282 84.372002 83.317352 84.304893 2530318 58.91375
"2012-07-31" 84.122726 84.276131 83.30777 83.326942 2695008 58.230354
"2012-08-01" 83.509109 84.113136 83.30777 83.576225 3498326 58.404541
"2012-08-02" 83.720039 83.969322 82.809204 83.29818 3090305 58.210243
"2012-08-03" 83.988495 84.611694 81.677849 81.831253 4957692 57.185123
"2012-08-06" 81.927132 82.099709 80.067116 80.258865 5104233 56.086311
"2012-08-07" 80.546501 80.719078 77.938637 79.309685 7306528 55.423023
"2012-08-08" 79.098755 80.21093 79.098755 79.817833 5088484 55.778118
"2012-08-09" 79.57814 79.817833 79.261742 79.434326 2820376 55.510101
"2012-08-10" 79.338448 79.635666 79.252159 79.405563 2315043 55.490013
"2012-08-13" 79.280922 79.472672 79.031639 79.089165 2190404 55.268902
"2012-08-14" 79.415146 79.56855 79.050812 79.520615 2348315 55.570404
"2012-08-15" 79.463089 79.961647 79.14669 79.606903 1515792 55.63073
"2012-08-16" 79.482262 80.134232 79.386383 80.00959 1969810 55.912117
"2012-08-17" 80.038353 80.584854 79.827423 80.488976 2205736 56.247124
"2012-08-20" 80.364334 80.728668 80.230103 80.613617 2186754 56.334229
"2012-08-21" 80.767021 81.016296 80.565674 80.699905 2136794 56.39452
"2012-08-22" 80.565674 80.824547 80.182167 80.393097 2135855 56.180122
"2012-08-23" 80.278046 80.508148 79.894531 79.980827 1245759 55.892002
"2012-08-24" 79.865768 80.536911 79.865768 80.21093 1366330 56.052814
"2012-08-27" 80.153404 80.41227 80.153404 80.172577 1022140 56.026005
"2012-08-28" 80 80.498566 80 80.22052 1081382 56.059528
"2012-08-29" 80.22052 80.316399 79.980827 80.047935 1337335 55.938931
"2012-08-30" 79.952065 80.134232 79.089165 80.038353 2249021 55.932213
"2012-08-31" 80.249283 80.441032 79.846596 80.153404 1854037 56.012627
"2012-09-04" 80.325981 80.910835 79.932884 80.278046 3637358 56.099751
"2012-09-05" 79.472672 79.884949 79.194633 79.194633 3404456 55.836098
"2012-09-06" 79.453499 80.182167 79.453499 80.172577 2009339 56.525597
"2012-09-07" 80.306808 80.536911 79.252159 79.511024 2248082 56.059155
"2012-09-10" 79.482262 79.491852 78.839882 78.974113 1993903 55.680607
"2012-09-11" 79.069992 79.35762 78.648132 78.954941 1776333 55.667095
"2012-09-12" 79.031639 79.395973 78.763184 78.945351 1632399 55.660358
"2012-09-13" 78.667305 79.904121 78.667305 79.837006 2469720 56.289001
"2012-09-14" 79.856186 79.952065 78.513901 79.271332 3475276 55.890152
"2012-09-17" 79.242569 79.683601 78.839882 79.597313 2009861 56.11998
"2012-09-18" 79.491852 80.182167 79.415146 80.182167 1805016 56.532356
"2012-09-19" 80.182167 80.891663 80.182167 80.891663 2159114 57.032562
"2012-09-20" 80.901245 81.649086 80.901245 81.495689 2367193 57.458439
"2012-09-21" 81.668266 81.975075 81.553215 81.80249 3603461 57.674759
"2012-09-24" 81.687439 82.214767 81.313522 82.070946 1787702 57.864033
"2012-09-25" 82.262703 82.636627 81.975075 81.975075 2204276 57.796455
"2012-09-26" 81.975075 82.310638 81.792908 81.840843 1659622 57.70179
"2012-09-27" 81.994247 82.377754 81.572388 82.157242 1655554 57.924885
"2012-09-28" 82.051773 82.329819 81.514862 82.24353 1899094 57.985699
"2012-10-01" 82.24353 83.068069 82.080536 82.86673 1834846 58.425095
"2012-10-02" 83.135185 83.326942 82.531158 82.809204 1686427 58.384544
"2012-10-03" 83.07766 83.096832 82.588684 82.885902 1702593 58.438602
"2012-10-04" 82.943436 83.413231 82.943436 83.211891 1301038 58.668457
"2012-10-05" 83.499519 83.557045 83.135185 83.30777 1194026 58.736053
"2012-10-08" 83.250237 83.336533 82.885902 83.07766 1083468 58.573818
"2012-10-09" 83.106422 83.269417 82.492805 82.521568 1596833 58.181736
"2012-10-10" 82.64621 83.231064 82.358582 82.44487 1111212 58.127686
"2012-10-11" 82.847557 82.86673 82.281876 82.44487 986574 58.127686
"2012-10-12" 82.569511 82.905083 81.975075 82.118889 1186308 57.897827
"2012-10-15" 82.090126 82.991371 82.01342 82.713326 1082530 58.316944
"2012-10-16" 82.809204 83.144775 82.64621 83.08725 1265368 58.580582
"2012-10-17" 83.173538 83.940559 83.068069 83.835091 1098488 59.107826
"2012-10-18" 83.700867 84.180252 83.441994 84.065201 1365704 59.270088
"2012-10-19" 83.892616 84.007668 83.010544 83.29818 2140340 58.729301
"2012-10-22" 83.116013 83.259827 82.358582 82.972198 1862381 58.499466
"2012-10-23" 82.425697 82.86673 81.744965 82.396935 2002769 58.093872
"2012-10-24" 82.86673 83.29818 80.546501 80.747841 3421979 56.931194
"2012-10-25" 80.977951 81.466919 79.022049 79.424736 3798815 55.998322
"2012-10-26" 79.453499 79.58773 78.878235 79.338448 2229308 55.937481
"2012-10-31" 79.348038 80.095879 79.194633 80.00959 2744446 56.41066
"2012-11-01" 79.952065 80.699905 79.635666 80.306808 2136481 56.620209
"2012-11-02" 80.786194 80.987534 79.837006 79.904121 1902223 56.336311
"2012-11-05" 79.616493 79.923302 79.443909 79.702782 1411492 56.194355
"2012-11-06" 79.875359 80.297218 79.645256 79.99041 1192775 56.397144
"2012-11-07" 79.645256 79.942474 78.763184 79.664429 2042507 56.167316
"2012-11-08" 79.376801 80.258865 79.194633 79.194633 1816697 55.836098
"2012-11-09" 79.098755 80.057526 79.098755 79.702782 1888351 56.194355
"2012-11-12" 79.693192 80.306808 79.35762 80.191757 1508074 56.539124
"2012-11-13" 79.942474 81.255989 79.942474 80.910835 2266022 57.046108
"2012-11-14" 81.06424 81.246407 80.143814 80.402687 2540018 56.687832
"2012-11-15" 80.393097 80.690315 79.961647 80.373924 2072545 56.667561
"2012-11-16" 80.604027 81.524452 80.354744 81.524452 2984023 57.478741
"2012-11-19" 81.975075 82.66539 81.888779 82.45446 2462002 58.134422
"2012-11-20" 82.348991 82.732506 81.994247 82.66539 1978571 58.28315
"2012-11-21" 82.87632 82.905083 82.23394 82.722916 1151889 58.3237
"2012-11-23" 82.905083 83.739212 82.790031 83.739212 727075 59.040241
"2012-11-26" 83.413231 83.413231 82.66539 82.818794 1814820 58.391289
"2012-11-27" 83.000961 83.250237 81.994247 82.051773 2210117 57.850506
"2012-11-28" 82.166824 82.751678 81.936722 82.483223 2348106 58.154697
"2012-11-29" 82.473633 82.684563 81.927132 82.138062 2328080 57.91135
"2012-11-30" 82.195587 82.473633 81.936722 82.186005 3149339 57.945137
"2012-12-03" 82.291466 82.550339 81.792908 82.157242 1958963 57.924885
"2012-12-04" 81.994247 82.45446 81.639503 82.272293 2771042 58.005993
"2012-12-05" 81.687439 81.975075 81.198463 81.342285 1855393 57.849155
"2012-12-06" 81.390221 81.668266 81.083412 81.486099 1478661 57.95145
"2012-12-07" 81.543625 82.387344 81.534035 82.368172 1417020 58.578754
"2012-12-10" 82.205177 82.358582 81.869606 82.176414 1480539 58.442371
"2012-12-11" 82.358582 82.550339 82.0326 82.24353 1615607 58.490097
"2012-12-12" 82.45446 82.511986 81.80249 81.975075 1905770 58.299198
"2012-12-13" 81.975075 82.6558 81.917549 82.24353 1574409 58.490097
"2012-12-14" 82.051773 82.44487 81.390221 81.543625 2148476 57.992352
"2012-12-17" 81.668266 82.070946 81.514862 81.994247 1985559 58.31284
"2012-12-18" 81.994247 82.86673 81.668266 82.607864 2476291 58.749222
"2012-12-19" 82.607864 82.713326 81.438156 81.495689 1450709 57.958248
"2012-12-20" 81.543625 81.879196 81.198463 81.447746 1514227 57.924164
"2012-12-21" 81.236816 81.495689 80.441032 80.584854 4432124 57.310493
"2012-12-24" 80.22052 80.527328 80.162994 80.335571 755966 57.133213
"2012-12-26" 80.316399 80.623199 79.837006 80.047935 1405860 56.928658
"2012-12-27" 80.047935 80.546501 79.750717 80.469795 1555113 57.228664
"2012-12-28" 80.191757 80.594437 79.693192 79.702782 1256085 56.683178
"2012-12-31" 79.376801 80.968361 79.300095 80.949188 1773621 57.569599
"2013-01-02" 81.850433 82.837967 81.495689 82.818794 2701370 58.899242
"2013-01-03" 82.933846 82.933846 82.166824 82.464043 1875314 58.646935
"2013-01-04" 82.627037 82.818794 82.061363 82.799614 1776438 58.885567
"2013-01-07" 82.377754 82.396935 80.901245 80.977951 2791694 57.590054
"2013-01-08" 80.805367 81.093002 80.460213 80.565674 2512066 57.296833
"2013-01-09" 80.834129 81.361458 80.565674 81.121765 1923813 57.692322
"2013-01-10" 81.294342 81.572388 80.968361 81.428574 1996928 57.910549
"2013-01-11" 81.59156 81.764145 81.217644 81.59156 1313033 58.026455
"2013-01-14" 81.725792 82.301056 81.543625 82.118889 1348078 58.401459
"2013-01-15" 82.128479 82.45446 81.792908 82.166824 1560641 58.435566
"2013-01-16" 82.147652 82.147652 81.677849 81.965485 1293633 58.292389
"2013-01-17" 82.195587 83.096832 82.061363 82.770851 1252226 58.865139
"2013-01-18" 82.914665 83.269417 82.45446 83.240654 1652425 59.199245
